sheet	line	bytes	tag	reason
app/styles/admin-posts.css	895	80	WHY	at most three lines; kept as written
app/styles/admin-posts.css	914	80	WHY	at most three lines; kept as written
app/styles/admin-posts.css	916	211	WHY	at most three lines; kept as written
app/styles/admin-posts.css	947	70	WHY	at most three lines; kept as written
app/styles/admin-posts.css	972	130	WHY	at most three lines; kept as written
app/styles/admin-posts.css	986	80	WHY	at most three lines; kept as written
app/styles/admin-posts.css	996	230	WHY	at most three lines; kept as written
app/styles/admin-posts.css	1004	286	WHY	trimmed
app/styles/admin-posts.css	1059	277	WHY	trimmed
app/styles/admin-posts.css	1071	80	WHY	at most three lines; kept as written
app/styles/admin-posts.css	1136	179	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1	489	WHY	cascade rule kept; split history moved
app/styles/admin-shell.css	13	491	WHY	the broken-transition prohibition kept; the dated measurement moved
app/styles/admin-shell.css	21	199	WHY	trimmed
app/styles/admin-shell.css	26	637	WHY	trimmed
app/styles/admin-shell.css	36	606	NUMBER	the measured header height derivation has no gate; the load-bearing note stays
app/styles/admin-shell.css	47	388	WHY	trimmed
app/styles/admin-shell.css	54	869	WHY	derivation kept; the before-state offsets moved
app/styles/admin-shell.css	70	224	WHY	at most three lines; kept as written
app/styles/admin-shell.css	74	428	WHY	trimmed
app/styles/admin-shell.css	82	114	WHY	at most three lines; kept as written
app/styles/admin-shell.css	85	506	WHY	trimmed
app/styles/admin-shell.css	102	1163	WHY	the no-transition rule and its circularity kept; the dated measurements moved
app/styles/admin-shell.css	130	346	WHY	trimmed
app/styles/admin-shell.css	136	424	WHY	trimmed
app/styles/admin-shell.css	144	71	WHY	at most three lines; kept as written
app/styles/admin-shell.css	148	447	WHY	trimmed
app/styles/admin-shell.css	164	354	WHY	trimmed
app/styles/admin-shell.css	173	67	WHY	at most three lines; kept as written
app/styles/admin-shell.css	179	463	WHY	the border-or-alignment rule kept; the measurement moved
app/styles/admin-shell.css	190	308	WHY	trimmed
app/styles/admin-shell.css	206	784	WHY	trimmed; the mockup ratio moved
app/styles/admin-shell.css	229	145	WHY	at most three lines; kept as written
app/styles/admin-shell.css	235	454	WHY	trimmed
app/styles/admin-shell.css	246	544	WHY	trimmed
app/styles/admin-shell.css	270	590	WHY	trimmed
app/styles/admin-shell.css	286	242	WHY	trimmed
app/styles/admin-shell.css	294	1116	WHY	derivation reason kept; the amendment's before-state moved
app/styles/admin-shell.css	319	149	WHY	at most three lines; kept as written
app/styles/admin-shell.css	325	122	WHY	at most three lines; kept as written
app/styles/admin-shell.css	340	355	WHY	the override prohibition kept; measured offsets moved
app/styles/admin-shell.css	349	121	WHY	at most three lines; kept as written
app/styles/admin-shell.css	361	699	WHY	specificity trap kept; the tally moved
app/styles/admin-shell.css	377	410	WHY	the measured widths moved
app/styles/admin-shell.css	384	267	WHY	trimmed
app/styles/admin-shell.css	398	300	WHY	trimmed
app/styles/admin-shell.css	405	342	WHY	trimmed
app/styles/admin-shell.css	431	223	WHY	at most three lines; kept as written
app/styles/admin-shell.css	441	623	WHY	trimmed
app/styles/admin-shell.css	458	517	WHY	trimmed
app/styles/admin-shell.css	472	114	WHY	at most three lines; kept as written
app/styles/admin-shell.css	489	117	WHY	at most three lines; kept as written
app/styles/admin-shell.css	494	866	WHY	ladder kept; the transparent-topbar history moved
app/styles/admin-shell.css	511	108	WHY	at most three lines; kept as written
app/styles/admin-shell.css	519	291	WHY	trimmed
app/styles/admin-shell.css	524	452	WHY	trimmed
app/styles/admin-shell.css	533	1214	WHY	shadow-not-border reason kept; the per-dpr measurements moved
app/styles/admin-shell.css	555	744	WHY	grid-level min-width rule kept; the deployed measurement moved
app/styles/admin-shell.css	581	1164	WHY	the yield order kept; overflow measurements moved
app/styles/admin-shell.css	602	201	WHY	at most three lines; kept as written
app/styles/admin-shell.css	612	380	WHY	trimmed
app/styles/admin-shell.css	623	1610	WHY	fold reason and headroom rule kept; floor measurements moved; restored after Grok review 89352d6
app/styles/admin-shell.css	663	752	WHY	trimmed
app/styles/admin-shell.css	678	188	WHY	at most three lines; kept as written
app/styles/admin-shell.css	687	232	WHY	at most three lines; kept as written
app/styles/admin-shell.css	693	207	WHY	at most three lines; kept as written
app/styles/admin-shell.css	706	468	WHY	trimmed
app/styles/admin-shell.css	715	285	WHY	trimmed
app/styles/admin-shell.css	736	1329	WHY	the fix and its token derivation kept
app/styles/admin-shell.css	761	845	WHY	the plane-wide containing-block rule kept; the media-library measurement moved
app/styles/admin-shell.css	782	314	WHY	trimmed
app/styles/admin-shell.css	794	224	WHY	at most three lines; kept as written
app/styles/admin-shell.css	808	153	WHY	at most three lines; kept as written
app/styles/admin-shell.css	814	309	WHY	trimmed
app/styles/admin-shell.css	822	1184	WHY	the placement rule and its mechanism kept; the blank-page measurement moved
app/styles/admin-shell.css	857	114	WHY	at most three lines; kept as written
app/styles/admin-shell.css	885	434	WHY	trimmed
app/styles/admin-shell.css	915	72	WHY	at most three lines; kept as written
app/styles/admin-shell.css	920	1066	WHY	the chip-leaves rule and nesting reason kept; the overflow arithmetic moved
app/styles/admin-shell.css	944	22	WHY	at most three lines; kept as written
app/styles/admin-shell.css	980	122	WHY	at most three lines; kept as written
app/styles/admin-shell.css	992	301	WHY	trimmed to three lines
app/styles/admin-shell.css	1004	392	WHY	ratios are check:contrast's
app/styles/admin-shell.css	1086	337	WHY	trimmed
app/styles/admin-shell.css	1093	130	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1105	76	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1148	74	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1167	15	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1195	222	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1230	1424	WHY	no-new-pair, prefers-contrast and focus rules kept; the redesign date moved
app/styles/admin-shell.css	1256	304	WHY	trimmed
app/styles/admin-shell.css	1264	294	WHY	trimmed
app/styles/admin-shell.css	1276	126	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1288	105	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1293	383	WHY	specificity trap kept
app/styles/admin-shell.css	1309	341	WHY	trimmed
app/styles/admin-shell.css	1329	212	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1336	217	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1361	216	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1372	75	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1378	424	WHY	trimmed
app/styles/admin-shell.css	1399	172	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1410	211	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1426	416	WHY	the ordering constraint kept
app/styles/admin-shell.css	1441	51	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1446	487	WHY	trimmed
app/styles/admin-shell.css	1474	201	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1482	124	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1500	1094	WHY	the stacking reason kept; the dated measurement moved
app/styles/admin-shell.css	1532	125	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1544	373	WHY	trimmed
app/styles/admin-shell.css	1555	224	WHY	trimmed
app/styles/admin-shell.css	1565	522	WHY	trimmed
app/styles/admin-shell.css	1585	157	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1594	79	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1596	434	WHY	trimmed
app/styles/admin-shell.css	1653	79	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1700	136	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1713	79	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1733	235	WHY	at most three lines; kept as written
app/styles/admin-shell.css	1798	200	WHY	at most three lines; kept as written
app/styles/ask.css	14	54	WHY	at most three lines; kept as written
app/styles/ask.css	26	110	WHY	at most three lines; kept as written
app/styles/blog-index.css	18	80	WHY	at most three lines; kept as written
app/styles/blog-index.css	31	39	WHY	at most three lines; kept as written
app/styles/blog-index.css	52	535	WHY	the no-opacity rule kept; the old declaration moved
app/styles/blog-index.css	126	563	WHY	measured sizes moved; the method and exception scope kept
app/styles/blog-search.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/blog-search.css	3	133	WHY	at most three lines; kept as written
app/styles/blog-search.css	6	502	WHY	the mirror admission kept; measurements moved
app/styles/blog-search.css	41	27	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/chrome-nav.css	3	207	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	7	339	WHY	trimmed
app/styles/chrome-nav.css	16	181	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	25	497	WHY	specificity and no-visited rules kept; the proof note moved
app/styles/chrome-nav.css	37	255	WHY	trimmed
app/styles/chrome-nav.css	52	448	WHY	the unmeasured-pair rule kept; the pressed-state date moved
app/styles/chrome-nav.css	76	923	WHY	the one-visible-button mechanism and specificity kept; the order history moved
app/styles/chrome-nav.css	94	146	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	105	62	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	121	132	WHY	at most three lines; kept as written
app/styles/chrome-nav.css	137	100	WHY	at most three lines; kept as written
app/styles/katex-overrides.css	1	1168	WHY	the two-owner split, the build requirement and the no-colour rule kept
app/styles/katex-overrides.css	23	1127	WHY	scroll, overflow-y, focus and margin whys kept
app/styles/motion-print.css	1	81	WHY	at most three lines; kept as written
app/styles/motion-print.css	21	320	WHY	trimmed
app/styles/motion-print.css	60	206	WHY	at most three lines; kept as written
app/styles/motion-print.css	71	72	WHY	at most three lines; kept as written
app/styles/motion-print.css	90	959	NUMBER	frame counts and durations are a dated measurement; check:browser asserts the null viewTransition; restored after Grok review 89352d6
app/styles/page-shell.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/page-shell.css	12	167	WHY	at most three lines; kept as written
app/styles/page-shell.css	36	75	WHY	at most three lines; kept as written
app/styles/page-shell.css	42	290	WHY	trimmed
app/styles/palette-dialog.css	10	119	WHY	at most three lines; kept as written
app/styles/palette-dialog.css	16	176	WHY	history of two spellings moved
app/styles/palette-dialog.css	55	406	WHY	trimmed
app/styles/playground.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/playground.css	3	334	WHY	trimmed
app/styles/playground.css	33	105	WHY	at most three lines; kept as written
app/styles/playground.css	69	42	WHY	at most three lines; kept as written
app/styles/playground.css	112	157	WHY	at most three lines; kept as written
app/styles/playground.css	121	160	WHY	at most three lines; kept as written
app/styles/playground.css	154	138	WHY	at most three lines; kept as written
app/styles/playground.css	188	80	WHY	at most three lines; kept as written
app/styles/playground.css	211	207	NUMBER	the overflow measurement has no gate; the why stays
app/styles/playground.css	242	184	WHY	at most three lines; kept as written
app/styles/playground.css	254	219	WHY	at most three lines; kept as written
app/styles/playground.css	268	176	WHY	at most three lines; kept as written
app/styles/playground.css	279	116	WHY	at most three lines; kept as written
app/styles/post-enhancements.css	40	648	WHY	trimmed; the audit tier note moved
app/styles/post-enhancements.css	93	329	WHY	trimmed
app/styles/post-enhancements.css	132	346	WHY	top-layer reason kept; the date moved
app/styles/post-enhancements.css	148	173	WHY	at most three lines; kept as written
app/styles/post-enhancements.css	163	300	WHY	trimmed
app/styles/post-enhancements.css	186	58	WHY	at most three lines; kept as written
app/styles/post-enhancements.css	214	363	WHY	trimmed
app/styles/post-enhancements.css	245	113	WHY	at most three lines; kept as written
app/styles/post-enhancements.css	258	140	WHY	at most three lines; kept as written
app/styles/post-shell.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/post-shell.css	46	296	WHY	measured sizes and audit note moved
app/styles/post-shell.css	70	165	WHY	at most three lines; kept as written
app/styles/post-shell.css	80	159	WHY	at most three lines; kept as written
app/styles/post-shell.css	94	105	WHY	at most three lines; kept as written
app/styles/post-shell.css	104	129	WHY	at most three lines; kept as written
app/styles/post-shell.css	128	135	WHY	at most three lines; kept as written
app/styles/post-shell.css	134	171	WHY	at most three lines; kept as written
app/styles/projects.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/projects.css	3	651	WHY	the start-alignment reason kept; the ruling date moved
app/styles/projects.css	31	148	WHY	at most three lines; kept as written
app/styles/projects.css	54	135	WHY	at most three lines; kept as written
app/styles/projects.css	80	274	WHY	trimmed
app/styles/projects.css	107	142	WHY	at most three lines; kept as written
app/styles/projects.css	140	157	WHY	at most three lines; kept as written
app/styles/projects.css	150	336	WHY	trimmed
app/styles/projects.css	165	189	WHY	at most three lines; kept as written
app/styles/projects.css	173	196	WHY	at most three lines; kept as written
app/styles/projects.css	185	127	WHY	at most three lines; kept as written
app/styles/projects.css	198	156	WHY	at most three lines; kept as written
app/styles/prose.css	55	671	WHY	trimmed
app/styles/prose.css	72	484	WHY	trimmed
app/styles/prose.css	100	457	WHY	the no-opacity rule kept; the dated composite ratios moved
app/styles/prose.css	113	469	WHY	trimmed
app/styles/prose.css	125	54	WHY	at most three lines; kept as written
app/styles/prose.css	141	196	WHY	at most three lines; kept as written
app/styles/prose.css	158	800	WHY	trimmed
app/styles/prose.css	230	482	WHY	the anywhere-not-break-word rule kept; the CI finding moved
app/styles/prose.css	240	441	WHY	trimmed
app/styles/prose.css	254	141	WHY	at most three lines; kept as written
app/styles/prose.css	259	224	WHY	at most three lines; kept as written
app/styles/prose.css	263	212	WHY	at most three lines; kept as written
app/styles/prose.css	267	154	WHY	at most three lines; kept as written
app/styles/prose.css	273	488	WHY	trimmed
app/styles/prose.css	290	137	WHY	at most three lines; kept as written
app/styles/prose.css	299	42	WHY	at most three lines; kept as written
app/styles/prose.css	308	76	WHY	at most three lines; kept as written
app/styles/prose.css	309	252	WHY	trimmed
app/styles/prose.css	314	148	WHY	at most three lines; kept as written
app/styles/prose.css	316	295	WHY	measured size moved
app/styles/prose.css	330	594	WHY	the no-partial-opacity rule kept; the old values and date moved
app/styles/prose.css	353	724	WHY	trimmed
app/styles/prose.css	369	220	WHY	at most three lines; kept as written
app/styles/prose.css	376	380	WHY	trimmed
app/styles/public-chrome.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/public-chrome.css	3	428	WHY	seam and scope rules kept; the provisional-review provenance and ratios moved
app/styles/public-chrome.css	10	524	WHY	the wrap rule on both elements kept; the overflow measurement moved
app/styles/public-chrome.css	26	121	WHY	at most three lines; kept as written
app/styles/public-chrome.css	33	220	WHY	at most three lines; kept as written
app/styles/public-chrome.css	40	821	WHY	the identity exemption, specificity and the do-not-simplify prohibition kept verbatim; ruling date and ratios moved; restored after Grok review 89352d6
app/styles/public-chrome.css	66	143	WHY	at most three lines; kept as written
app/styles/public-chrome.css	72	153	WHY	at most three lines; kept as written
app/styles/publications.css	1	742	WHY	the separate-sheet reason kept; the restore provenance moved
app/styles/publications.css	13	133	WHY	at most three lines; kept as written
app/styles/publications.css	32	74	WHY	at most three lines; kept as written
app/styles/publications.css	38	154	WHY	at most three lines; kept as written
app/styles/publications.css	57	266	WHY	trimmed
app/styles/publications.css	169	194	WHY	at most three lines; kept as written
app/styles/publications.css	201	147	WHY	at most three lines; kept as written
app/styles/publications.css	207	248	WHY	date moved
app/styles/publications.css	218	149	WHY	the corpus figure moved
app/styles/publications.css	275	142	WHY	at most three lines; kept as written
app/styles/publications.css	285	230	WHY	the entry count moved
app/styles/publications.css	315	222	WHY	at most three lines; kept as written
app/styles/publications.css	326	185	WHY	at most three lines; kept as written
app/styles/publications.css	340	429	WHY	the tense-bound state claim removed
app/styles/reset.css	1	1173	WHY	the reset's role and the @layer prohibition kept (Grok's restored point); vendoring census moved
app/styles/reset.css	174	173	WHY	vendored note compressed to one line
app/styles/reset.css	237	395	WHY	trimmed
app/styles/reset.css	247	535	WHY	the one-edit note kept; the post.css history moved
app/styles/search-page.css	116	145	WHY	at most three lines; kept as written
app/styles/search-trigger.css	1	63	WHY	at most three lines; kept as written
app/styles/search-trigger.css	3	162	WHY	at most three lines; kept as written
app/styles/search-trigger.css	7	670	WHY	trimmed; the ruling date moved
app/styles/shell.css	1	565	WHY	the bar-padding prohibition kept (Grok's restored point); dated removals moved
app/styles/shell.css	10	650	WHY	the .tracks-not-.page rule kept; the canvas sentinel and date moved
app/styles/shell.css	26	372	WHY	the prohibition kept; the check:browser measurement moved
app/styles/shell.css	48	338	WHY	trimmed
app/styles/shell.css	76	166	WHY	at most three lines; kept as written
app/styles/skip-link.css	1	63	WHY	stale line pointer (app.css:1885 does not exist) replaced by the rule itself
app/styles/skip-link.css	3	209	WHY	phase label moved
app/styles/skip-link.css	7	452	WHY	trimmed
app/styles/skip-link.css	25	191	WHY	ratio moved
