file	line	bytes	tag	action	reason
scripts/check-invariants.mjs	664	75	WHY	rewrite	subsection divider shortened
scripts/check-invariants.mjs	672	47	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	678	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	689	70	WHY	rewrite	subsection divider shortened
scripts/check-invariants.mjs	697	51	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	698	22	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	706	47	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	709	20	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	734	65	WHY	rewrite	subsection divider shortened
scripts/check-invariants.mjs	763	75	WHY	rewrite	subsection divider shortened
scripts/check-invariants.mjs	765	1909	WHY	rewrite	scope and exclusions kept; added date and headings moved
scripts/check-invariants.mjs	801	36	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	806	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	808	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	816	36	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	819	20	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	823	67	WHY	keep	already short
scripts/check-invariants.mjs	825	20	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	838	317	WHY	rewrite	shortened
scripts/check-invariants.mjs	875	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	908	482	WHY	rewrite	exposure kept; section 5 deletion history moved
scripts/check-invariants.mjs	921	60	WHY	rewrite	subsection divider shortened
scripts/check-invariants.mjs	925	944	WHY	rewrite	Windows traps kept; round-trip timing moved
scripts/check-invariants.mjs	945	606	WHY	rewrite	throw trap kept; review story moved
scripts/check-invariants.mjs	982	47	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	990	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1024	82	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	1026	1745	WHY	rewrite	ban, reason and exit kept; dates and headings moved
scripts/check-invariants.mjs	1068	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1083	527	WHY	rewrite	scope reason kept; unasserted measurement and draft story moved
scripts/check-invariants.mjs	1100	227	WHY	rewrite	shortened
scripts/check-invariants.mjs	1125	78	WHY	rewrite	retired section divider shortened
scripts/check-invariants.mjs	1127	2096	WHY	rewrite	gap and remaining matcher kept; measurements and ruling moved
scripts/check-invariants.mjs	1162	76	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	1164	1771	WHY	rewrite	chokepoint, exemption shape and write scope kept; measurements moved
scripts/check-invariants.mjs	1201	197	CONTRACT	rewrite	shortened
scripts/check-invariants.mjs	1261	1137	CONTRACT	rewrite	contract kept; 2026-08-11 sweep moved
scripts/check-invariants.mjs	1286	669	WHY	rewrite	trap kept; first-draft story moved
scripts/check-invariants.mjs	1308	67	WHY	keep	already short
scripts/check-invariants.mjs	1318	76	CONTRACT	keep	already short
scripts/check-invariants.mjs	1319	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1327	67	WHY	keep	already short
scripts/check-invariants.mjs	1335	425	WHY	rewrite	prohibition kept; measurement moved
scripts/check-invariants.mjs	1343	137	WHY	rewrite	shortened
scripts/check-invariants.mjs	1370	729	CONTRACT	rewrite	contract and CRLF trap kept; incident moved
scripts/check-invariants.mjs	1399	478	WHY	rewrite	scoping rule kept; discovery moved
scripts/check-invariants.mjs	1418	65	CONTRACT	keep	already short
scripts/check-invariants.mjs	1452	108	WHY	keep	already short
scripts/check-invariants.mjs	1467	297	WHY	rewrite	shortened
scripts/check-invariants.mjs	1489	1194	WHY	rewrite	floor rationale kept; dated measurements moved
scripts/check-invariants.mjs	1536	147	WHY	rewrite	shortened
scripts/check-invariants.mjs	1557	76	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	1559	1650	WHY	rewrite	both traps kept; measurements and headings moved
scripts/check-invariants.mjs	1603	20	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1609	301	WHY	rewrite	tripwire reason kept
scripts/check-invariants.mjs	1629	1865	WHY	rewrite	replacement reason kept; plant and measurements moved
scripts/check-invariants.mjs	1668	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1670	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1673	538	WHY	rewrite	guard reason kept; discovery moved
scripts/check-invariants.mjs	1699	149	WHY	rewrite	shortened
scripts/check-invariants.mjs	1708	241	WHY	rewrite	shortened
scripts/check-invariants.mjs	1717	484	WHY	rewrite	guard reason kept; plant moved
scripts/check-invariants.mjs	1725	304	WHY	rewrite	shortened
scripts/check-invariants.mjs	1731	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1746	364	WHY	rewrite	trap kept; discovery moved
scripts/check-invariants.mjs	1760	769	WHY	rewrite	scope reason kept; measurements moved
scripts/check-invariants.mjs	1802	513	WHY	rewrite	intent kept; enumeration history moved
scripts/check-invariants.mjs	1826	79	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	1828	1477	WHY	rewrite	gap and two levels kept; audit story moved
scripts/check-invariants.mjs	1864	671	WHY	rewrite	classification traps kept
scripts/check-invariants.mjs	1880	79	CONTRACT	keep	already short
scripts/check-invariants.mjs	1883	29	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	1909	618	WHY	rewrite	granularity reason kept; first-version story moved
scripts/check-invariants.mjs	1935	398	WHY	rewrite	shortened
scripts/check-invariants.mjs	1950	1717	WHY	rewrite	bounded-risk tripwire kept; measurements moved
scripts/check-invariants.mjs	2009	557	WHY	rewrite	scope reason kept; stale count moved
scripts/check-invariants.mjs	2026	404	CONTRACT	rewrite	shortened
scripts/check-invariants.mjs	2063	295	WHY	rewrite	shortened
scripts/check-invariants.mjs	2079	74	WHY	keep	already short
scripts/check-invariants.mjs	2102	82	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	2104	1271	WHY	rewrite	both failure directions kept, shortened
scripts/check-invariants.mjs	2159	427	WHY	rewrite	shortened
scripts/check-invariants.mjs	2176	46	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2179	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2183	46	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2186	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2193	153	WHY	rewrite	shortened
scripts/check-invariants.mjs	2219	142	WHY	rewrite	shortened
scripts/check-invariants.mjs	2229	519	WHY	rewrite	shortened
scripts/check-invariants.mjs	2256	70	WHY	keep	already short
scripts/check-invariants.mjs	2261	145	WHY	rewrite	shortened
scripts/check-invariants.mjs	2265	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2273	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2280	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2290	1088	WHY	rewrite	guard and assertion boundaries kept
scripts/check-invariants.mjs	2326	44	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2329	18	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2349	671	WHY	rewrite	reason kept; plant story moved
scripts/check-invariants.mjs	2386	858	WHY	rewrite	rule kept; plant and media_refs story moved
scripts/check-invariants.mjs	2417	1051	WHY	rewrite	hard rule citation kept; removal narrative moved
scripts/check-invariants.mjs	2447	79	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	2454	370	WHY	rewrite	numbering rule kept; deletion story moved
scripts/check-invariants.mjs	2462	80	WHY	rewrite	section divider shortened
scripts/check-invariants.mjs	2464	1792	WHY	rewrite	properties kept; latency measurements and incident moved
scripts/check-invariants.mjs	2507	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2507	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2516	279	WHY	rewrite	scope-first reason kept; tutorial cut
scripts/check-invariants.mjs	2530	158	WHY	rewrite	trimmed
scripts/check-invariants.mjs	2553	1072	WHY	rewrite	prohibition kept; measured incident moved
scripts/check-invariants.mjs	2587	1139	WHY	rewrite	trap kept; three-week incident moved
scripts/check-invariants.mjs	2619	660	WHY	rewrite	mechanism kept; first-version story moved
scripts/check-invariants.mjs	2631	887	WHY	rewrite	prohibition and hard rule 12 kept; heredoc story moved
scripts/check-invariants.mjs	2671	181	WHY	rewrite	trimmed to one line
scripts/check-invariants.mjs	2697	206	WHY	rewrite	trimmed
scripts/check-invariants.mjs	2724	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	2726	1172	CONTRACT	rewrite	rule and scope kept; regression history moved
scripts/check-invariants.mjs	2754	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2769	195	WHY	rewrite	scope reason kept; incident count moved
scripts/check-invariants.mjs	2789	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	2791	1446	CONTRACT	rewrite	rule, builders and exemption policy kept; 2026-08-20 measurement moved
scripts/check-invariants.mjs	2822	63	CONTRACT	keep	already short
scripts/check-invariants.mjs	2832	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2850	165	WHY	rewrite	scope reason kept; incident count moved
scripts/check-invariants.mjs	2876	80	CONTRACT	keep	section header
scripts/check-invariants.mjs	2878	1549	CONTRACT	rewrite	decidable rule and why-not-derive kept; 2026-08-20 finding moved
scripts/check-invariants.mjs	2913	80	CONTRACT	keep	already short
scripts/check-invariants.mjs	2922	255	WHY	rewrite	trimmed
scripts/check-invariants.mjs	2933	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	2943	206	WHY	rewrite	trimmed
scripts/check-invariants.mjs	2973	986	WHY	rewrite	binding kept; 2026-08-28 measurement moved
scripts/check-invariants.mjs	2992	1585	WHY	rewrite	mechanism and hard rule 10 kept; first-draft story and counts moved
scripts/check-invariants.mjs	3024	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3034	221	WHY	rewrite	scope reason kept; unasserted count moved
scripts/check-invariants.mjs	3039	377	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3068	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	3070	1911	CONTRACT	rewrite	assertion and stated gap kept with citations; audit history moved
scripts/check-invariants.mjs	3111	217	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3118	1754	WHY	rewrite	truncation reason kept; absorption history and dropped-check list moved
scripts/check-invariants.mjs	3161	194	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3183	391	WHY	rewrite	needle trap kept
scripts/check-invariants.mjs	3196	75	CONTRACT	keep	already short
scripts/check-invariants.mjs	3201	238	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3206	546	WHY	rewrite	floor reasoning and both hard rule 10 citations kept; raise history moved
scripts/check-invariants.mjs	3223	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3228	609	WHY	rewrite	list-needle reason and citation kept; discovery story moved
scripts/check-invariants.mjs	3242	351	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3258	77	CONTRACT	keep	already short
scripts/check-invariants.mjs	3276	1190	NUMBER	rewrite	floors asserted in code; measurements and plant story moved
scripts/check-invariants.mjs	3303	1093	WHY	rewrite	reason and hard rule 10 kept; first-draft story moved
scripts/check-invariants.mjs	3340	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	3342	2001	CONTRACT	rewrite	contract and both-directions reason kept; rule 6 history and per-rule survey moved
scripts/check-invariants.mjs	3388	62	CONTRACT	keep	already short
scripts/check-invariants.mjs	3389	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3396	226	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3409	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3410	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3412	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3430	78	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3447	78	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3448	792	WHY	rewrite	rule and shape reason kept; old-login story moved
scripts/check-invariants.mjs	3494	78	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3500	428	WHY	rewrite	reason kept; plant story moved
scripts/check-invariants.mjs	3520	78	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3526	485	WHY	rewrite	exclusion reason and prohibition kept; first-run story moved
scripts/check-invariants.mjs	3556	78	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3571	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	3573	1854	CONTRACT	rewrite	derivation and boundary kept; move history moved
scripts/check-invariants.mjs	3610	626	HISTORY	delete	first-draft plant story; the why moves to the next line, the limit lives at module scope
scripts/check-invariants.mjs	3623	80	WHY	rewrite	dated note replaced by the why from the block above
scripts/check-invariants.mjs	3636	240	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3672	1278	WHY	rewrite	binding and floor-not-pin kept; 2026-08-23 drift and audit story moved
scripts/check-invariants.mjs	3722	77	CONTRACT	keep	subsection header
scripts/check-invariants.mjs	3724	1060	CONTRACT	rewrite	three properties and boundary kept; incident reference moved
scripts/check-invariants.mjs	3777	538	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3817	80	CONTRACT	keep	section header
scripts/check-invariants.mjs	3819	2542	CONTRACT	rewrite	class, both rules and boundary kept; audit history and measurements moved
scripts/check-invariants.mjs	3874	237	WHY	rewrite	trimmed
scripts/check-invariants.mjs	3885	60	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3899	138	WHY	rewrite	trimmed to one line
scripts/check-invariants.mjs	3921	78	CONTRACT	keep	already short
scripts/check-invariants.mjs	3922	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3944	71	CONTRACT	keep	already short
scripts/check-invariants.mjs	3948	30	WHY	keep	trailing note, already short
scripts/check-invariants.mjs	3952	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	3977	3113	NUMBER	rewrite	floor asserted in code; three re-measurement narratives moved
scripts/check-invariants.mjs	4044	361	WHY	rewrite	reason kept; date moved
scripts/check-invariants.mjs	4064	80	CONTRACT	keep	section header
scripts/check-invariants.mjs	4066	1734	CONTRACT	rewrite	binding and boundary kept; consolidation history moved
scripts/check-invariants.mjs	4105	200	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4117	267	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4123	38	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	4137	1239	WHY	rewrite	anchoring reason and hard rule 10 kept; plant and audit story moved
scripts/check-invariants.mjs	4173	138	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4196	80	CONTRACT	keep	section header
scripts/check-invariants.mjs	4198	1584	CONTRACT	rewrite	assertions, sha exclusion and boundary kept
scripts/check-invariants.mjs	4237	159	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4245	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	4254	264	NUMBER	rewrite	limits asserted in code; 2026-08-21 measurement moved
scripts/check-invariants.mjs	4276	201	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4283	26	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	4303	615	WHY	rewrite	prefix rule kept; first-run story moved
scripts/check-invariants.mjs	4333	158	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4345	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	4347	1321	CONTRACT	rewrite	assertion and limit kept; 2026-08-21 measurement moved
scripts/check-invariants.mjs	4378	69	CONTRACT	keep	JSDoc type, already short
scripts/check-invariants.mjs	4401	180	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4413	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	4443	246	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4466	2003	HISTORY	delete	detached floor re-measurement log; the floor and its why live at the end of the file
scripts/check-invariants.mjs	4502	79	CONTRACT	keep	section header
scripts/check-invariants.mjs	4504	1148	WHY	rewrite	order property and scoping kept; audit reference moved
scripts/check-invariants.mjs	4542	138	WHY	rewrite	trimmed to one line
scripts/check-invariants.mjs	4587	259	WHY	rewrite	trimmed
scripts/check-invariants.mjs	4602	1050	WHY	rewrite	one-owner reason and both directions kept; 2026-08-25 history moved
scripts/check-invariants.mjs	4666	79	CONTRACT	keep	section heading
scripts/check-invariants.mjs	4668	1168	CONTRACT	rewrite	two-halves contract kept; argument trimmed
scripts/check-invariants.mjs	4707	999	WHY	rewrite	invariant kept; 2026-08-26 needle move and timings moved
scripts/check-invariants.mjs	4738	1096	WHY	rewrite	invariant kept; ruling 57 needle history moved
scripts/check-invariants.mjs	4767	277	WHY	rewrite	trap kept, trimmed
scripts/check-invariants.mjs	4781	314	WHY	rewrite	needle intent kept, trimmed
scripts/check-invariants.mjs	4801	860	CONTRACT	rewrite	composition contract kept; artifact arc history moved
scripts/check-invariants.mjs	4902	1734	CONTRACT	rewrite	scope and blind spots kept; dated arc narrative moved
scripts/check-invariants.mjs	4948	157	CONTRACT	keep	short doc comment
scripts/check-invariants.mjs	4954	54	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	4968	158	CONTRACT	keep	short doc comment
scripts/check-invariants.mjs	4986	65	WHY	keep	one-line why
scripts/check-invariants.mjs	4991	74	CONTRACT	keep	type with meaning
scripts/check-invariants.mjs	4993	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5000	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5004	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5045	2087	CONTRACT	rewrite	binding contract kept; 2026-08-29 subject move and measurement moved
scripts/check-invariants.mjs	5095	321	WHY	rewrite	trap kept, trimmed
scripts/check-invariants.mjs	5101	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5108	22	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5130	297	CONTRACT	rewrite	doc trimmed
scripts/check-invariants.mjs	5144	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5147	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5147	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5149	74	WHY	keep	one-line why
scripts/check-invariants.mjs	5166	224	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5190	540	WHY	rewrite	intent kept; commit narrative moved
scripts/check-invariants.mjs	5209	580	WHY	rewrite	prohibition kept, trimmed
scripts/check-invariants.mjs	5241	249	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5256	200	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5275	1439	CONTRACT	rewrite	both-directions contract kept; consolidation story moved
scripts/check-invariants.mjs	5307	243	WHY	rewrite	anchor reason kept, trimmed
scripts/check-invariants.mjs	5318	161	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5329	219	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5363	1560	WHY	rewrite	method and hard rule 10 citations kept; dated re-measurements moved
scripts/check-invariants.mjs	5391	1703	HISTORY	delete	dated re-measurement log
scripts/check-invariants.mjs	5421	511	HISTORY	delete	dated measurement and incident
scripts/check-invariants.mjs	5431	273	HISTORY	delete	dated re-measurement
scripts/check-invariants.mjs	5439	1814	CONTRACT	rewrite	both-directions contract and needle kept; prompt and RECOVERY.md history moved
scripts/check-invariants.mjs	5493	71	CONTRACT	keep	one-line
scripts/check-invariants.mjs	5508	295	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5538	1826	CONTRACT	rewrite	scope and instrument split kept; audit story moved
scripts/check-invariants.mjs	5572	253	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5580	1245	WHY	rewrite	derived-exemption rule and hard rule 5 kept; first-draft story moved
scripts/check-invariants.mjs	5612	198	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5626	49	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5637	46	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5640	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5658	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5664	269	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5673	401	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5685	138	WHY	keep	already short
scripts/check-invariants.mjs	5696	281	WHY	rewrite	trimmed; measurement date moved
scripts/check-invariants.mjs	5725	1840	CONTRACT	rewrite	rule and scope kept; three incidents moved
scripts/check-invariants.mjs	5765	77	CONTRACT	keep	one-line
scripts/check-invariants.mjs	5770	70	CONTRACT	keep	one-line
scripts/check-invariants.mjs	5779	159	WHY	keep	already short prohibition
scripts/check-invariants.mjs	5793	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5827	205	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5851	2048	CONTRACT	rewrite	rules and mechanism kept; login first-run story moved
scripts/check-invariants.mjs	5889	77	CONTRACT	keep	one-line
scripts/check-invariants.mjs	5895	98	CONTRACT	keep	one-line
scripts/check-invariants.mjs	5896	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5896	21	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5922	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5931	24	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	5940	73	WHY	keep	one-line
scripts/check-invariants.mjs	5966	160	WHY	rewrite	trimmed
scripts/check-invariants.mjs	5990	2423	CONTRACT	rewrite	three rules kept; the revisit note kept as ruling 88 requires; 2026-09-13 measurements moved
scripts/check-invariants.mjs	6036	77	CONTRACT	keep	one-line
scripts/check-invariants.mjs	6045	67	CONTRACT	keep	one-line
scripts/check-invariants.mjs	6058	26	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	6060	319	CONTRACT	rewrite	trimmed; tag kept
scripts/check-invariants.mjs	6068	180	CONTRACT	rewrite	trimmed; tag kept
scripts/check-invariants.mjs	6084	86	CONTRACT	keep	one-line
scripts/check-invariants.mjs	6085	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	6087	26	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	6101	2707	WHY	rewrite	rule and hard rule 10 kept; ruling narrative and plant moved
scripts/check-invariants.mjs	6158	300	WHY	rewrite	trap kept, trimmed
scripts/check-invariants.mjs	6182	23	CONTRACT	keep	type annotation only; kept
scripts/check-invariants.mjs	6187	77	WHY	keep	one-line
scripts/check-invariants.mjs	6196	155	WHY	rewrite	trimmed
scripts/check-invariants.mjs	6223	1437	CONTRACT	rewrite	self-policing contract kept; redesign build narrative moved
scripts/check-invariants.mjs	6250	7387	WHY	rewrite	row format kept; rulings 103 and 104, orphan deletions and counts moved
scripts/check-invariants.mjs	6375	19	CONTRACT	keep	sentinel read by the scan
scripts/check-invariants.mjs	6376	129	CONTRACT	keep	short typed doc
scripts/check-invariants.mjs	6470	17	CONTRACT	keep	sentinel read by the scan
scripts/check-invariants.mjs	6526	1674	HISTORY	delete	dated re-measurement log
scripts/check-invariants.mjs	6553	1368	HISTORY	delete	dated re-measurement and CI incident
scripts/check-invariants.mjs	6578	4256	HISTORY	delete	dated re-measurement log; method kept in #287
scripts/check-invariants.mjs	6652	370	WHY	rewrite	reason kept; measurements and incident moved
scripts/check-admin-ui.mjs	1	2063	CONTRACT	rewrite	usage and contract kept; redesign story and fixture provenance moved
scripts/check-admin-ui.mjs	51	309	WHY	rewrite	trimmed; hard rule 17 kept
scripts/check-admin-ui.mjs	59	159	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	89	462	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	103	28	CONTRACT	keep	type annotation only; kept
scripts/check-admin-ui.mjs	108	73	CONTRACT	keep	type annotation only; kept
scripts/check-admin-ui.mjs	114	504	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	124	272	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	129	230	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	136	65	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	140	177	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	155	147	WHY	rewrite	row count moved
scripts/check-admin-ui.mjs	162	76	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	164	66	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	166	310	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	177	420	CONTRACT	rewrite	stale-fixture incident moved
scripts/check-admin-ui.mjs	195	362	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	204	330	WHY	rewrite	session heading moved
scripts/check-admin-ui.mjs	221	62	CONTRACT	keep	already short
scripts/check-admin-ui.mjs	228	464	WHY	rewrite	wording history moved
scripts/check-admin-ui.mjs	240	65	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	267	271	HISTORY	delete	one-run incident; rest restates the code
scripts/check-admin-ui.mjs	278	65	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	287	533	WHY	rewrite	roadmap reference moved
scripts/check-admin-ui.mjs	302	149	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	310	78	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	322	75	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	335	53	CONTRACT	keep	type annotation only; kept
scripts/check-admin-ui.mjs	336	711	WHY	rewrite	B004 crash story moved
scripts/check-admin-ui.mjs	374	621	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	390	66	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	403	62	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	410	258	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	418	380	WHY	rewrite	ruling citation moved
scripts/check-admin-ui.mjs	429	499	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	443	374	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	481	533	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	499	130	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	525	70	CONTRACT	rewrite	trimmed
scripts/check-admin-ui.mjs	542	406	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	619	187	CONTRACT	keep	type annotation only; kept
scripts/check-admin-ui.mjs	621	76	CONTRACT	rewrite	section marker shortened
scripts/check-admin-ui.mjs	679	367	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	684	764	WHY	rewrite	2026-08-12 gap and session story moved
scripts/check-admin-ui.mjs	700	516	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	737	938	WHY	rewrite	session and seam-count narrative moved
scripts/check-admin-ui.mjs	799	638	WHY	rewrite	redesign narrative moved
scripts/check-admin-ui.mjs	837	112	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	853	192	WHY	rewrite	row count moved
scripts/check-admin-ui.mjs	880	346	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	895	135	WHY	rewrite	404 incident moved
scripts/check-admin-ui.mjs	902	221	WHY	rewrite	row count moved
scripts/check-admin-ui.mjs	912	957	WHY	rewrite	session heading and counts moved
scripts/check-admin-ui.mjs	943	214	WHY	rewrite	trimmed
scripts/check-admin-ui.mjs	966	231	WHY	rewrite	ruling citation moved
scripts/check-admin-ui.mjs	982	415	HISTORY	delete	session heading and narrative
scripts/check-admin-ui.mjs	990	152	WHY	rewrite	before-state moved
