file	line	bytes	tag	action	reason
app/routes/playground.tsx	10	625	CONTRACT	rewrite	why the export is named, and the no-new-bytes fact
app/routes/playground.tsx	26	287	CONTRACT	rewrite	the one-statement rule
app/routes/playground.tsx	51	326	CONTRACT	rewrite	why the resolver is imported
app/routes/playground.tsx	69	3201	CONTRACT	rewrite	header: the two laws; the corrections and the dated load figures go to the history document
app/routes/playground.tsx	126	516	CONTRACT	rewrite	header: why the manifest owns the data
app/routes/playground.tsx	142	772	CONTRACT	rewrite	the enum prohibition and the threat-model reason
app/routes/playground.tsx	162	248	CONTRACT	rewrite	imported so the demo cannot offer what the renderer rejects
app/routes/playground.tsx	172	735	CONTRACT	rewrite	the cap is stated; the generosity argument goes to the history document
app/routes/playground.tsx	187	792	CONTRACT	rewrite	two bounds, and why the second is a refusal
app/routes/playground.tsx	206	158	WHY	rewrite	tagged by what STAYS; the before-state goes to the history document
app/routes/playground.tsx	219	159	CONTRACT	rewrite	why the types are named
app/routes/playground.tsx	228	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	235	159	CONTRACT	rewrite	the same-parser rule
app/routes/playground.tsx	251	71	NUMBER	keep	already at size; carries the WCAG citation and the two floors
app/routes/playground.tsx	259	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	270	156	CONTRACT	rewrite	the real-path law, restated locally
app/routes/playground.tsx	281	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	293	527	CONTRACT	rewrite	the refusal is a result, and catching does not soften it
app/routes/playground.tsx	327	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	329	473	CONTRACT	rewrite	why presence and not truthiness
app/routes/playground.tsx	355	323	CONTRACT	rewrite	why the request is real, and the absent-header distinction
app/routes/playground.tsx	375	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	380	173	CONTRACT	rewrite	reported rather than corrected
app/routes/playground.tsx	393	319	CONTRACT	rewrite	the real-renderer law and what the wrapper adds
app/routes/playground.tsx	408	297	CONTRACT	rewrite	why the refusal branch exists
app/routes/playground.tsx	418	78	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	426	223	CONTRACT	rewrite	reported rather than corrected
app/routes/playground.tsx	437	228	CONTRACT	rewrite	what the wrapper owns
app/routes/playground.tsx	486	73	CONTRACT	keep	already at size; carries the no-toast prohibition
app/routes/playground.tsx	495	1087	CONTRACT	rewrite	header: why it reads the manifest and why it throws; the duplicated literals go to the history document
app/routes/playground.tsx	526	672	CONTRACT	rewrite	why the key is the slug; the failure mode goes to the history document
app/routes/playground.tsx	541	474	WHY	rewrite	the fail-closed rule
app/routes/playground.tsx	573	69	CONTRACT	keep	already at size; carries the carry rule
app/routes/playground.tsx	580	178	CONTRACT	rewrite	carried on presence, matching the loader
app/routes/playground.tsx	608	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	701	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	741	466	WHY	rewrite	the prohibition, and why it follows from the second law
app/routes/playground.tsx	780	200	CONTRACT	keep	already at size
app/routes/playground.tsx	813	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	850	242	CONTRACT	keep	already at size; carries the first-party grounds
app/routes/playground.tsx	875	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	898	145	CONTRACT	keep	already at size; carries the shareable-result rule
app/routes/playground.tsx	955	327	CONTRACT	rewrite	the refusal is a result, not a fault
app/routes/playground.tsx	1010	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	1060	271	CONTRACT	rewrite	why the absence is spelled out
app/routes/playground.tsx	1104	67	CONTRACT	rewrite	separator: label kept, dashes dropped
app/routes/playground.tsx	1136	300	WHY	rewrite	the mirror prohibition
app/routes/playground.tsx	1164	452	CONTRACT	rewrite	why it is injected, and why it gets the article treatment
app/routes/admin.mentions.tsx	22	3836	CONTRACT	rewrite	header, over 370 on purpose: three prohibitions, none of which the others cover
app/routes/admin.mentions.tsx	95	80	CONTRACT	keep	already one line
app/routes/admin.mentions.tsx	103	735	CONTRACT	rewrite	the ordering reason and the adding-up property; the four-panel history goes to the history document
app/routes/admin.mentions.tsx	127	401	CONTRACT	rewrite	why the record is keyed by the union
app/routes/admin.mentions.tsx	148	518	CONTRACT	rewrite	what an absent parameter means
app/routes/admin.mentions.tsx	167	397	WHY	rewrite	why the count is read in the loader
app/routes/admin.mentions.tsx	183	86	CONTRACT	keep	already at size
app/routes/admin.mentions.tsx	185	374	CONTRACT	rewrite	why the flag is a boolean
app/routes/admin.mentions.tsx	194	70	CONTRACT	keep	already one line
app/routes/admin.mentions.tsx	196	63	CONTRACT	keep	already one line
app/routes/admin.mentions.tsx	209	455	WHY	rewrite	the no-script prohibition on handler guards
app/routes/admin.mentions.tsx	221	432	NUMBER	rewrite	why the typed count is 1
app/routes/admin.mentions.tsx	241	271	CONTRACT	rewrite	why the id is parsed and checked
app/routes/admin.mentions.tsx	256	299	NUMBER	rewrite	why one row is still a ceremony
app/routes/admin.mentions.tsx	265	212	CONTRACT	rewrite	the one-door rule
app/routes/admin.mentions.tsx	273	226	WHY	rewrite	tagged by what STAYS; the wire proof goes to the history document
app/routes/admin.mentions.tsx	281	128	CONTRACT	keep	already at size
app/routes/admin.mentions.tsx	287	793	WHY	rewrite	the branch shape is the prohibition; the first-draft story goes to the history document
app/routes/admin.mentions.tsx	305	538	CONTRACT	rewrite	header: why ISO, and why there is no null branch
app/routes/admin.mentions.tsx	321	80	CONTRACT	keep	already one line
app/routes/admin.mentions.tsx	324	478	CONTRACT	rewrite	header: the excerpt leads, and why
app/routes/admin.mentions.tsx	342	432	CONTRACT	rewrite	the absence is a statement, not a substituted value
app/routes/admin.mentions.tsx	354	66	CONTRACT	keep	already at size; carries the whole prohibition
app/routes/admin.mentions.tsx	357	350	WHY	rewrite	why the stamp went; the timing detail goes to the history document
app/routes/admin.mentions.tsx	380	407	CONTRACT	rewrite	why approve stays on the row
app/routes/admin.mentions.tsx	396	400	WHY	rewrite	why the other two move into the menu
app/routes/admin.mentions.tsx	434	298	CONTRACT	rewrite	the one-array rule; the media library's defect goes to the history document
app/routes/admin.mentions.tsx	444	483	CONTRACT	rewrite	why unverified is counted and not filtered
app/routes/admin.mentions.tsx	457	227	CONTRACT	rewrite	the box matches the outcome
app/routes/admin.mentions.tsx	487	560	CONTRACT	rewrite	why the clause is rendered once; the amendment date goes to the history document
app/routes/admin.mentions.tsx	512	1885	WHY	rewrite	keeps why it is not a cron; the sync:content objection goes to the history document
app/routes/admin.mentions.tsx	567	304	CONTRACT	rewrite	why the label does not change
app/components/admin/markdown-editor.tsx	9	152	CONTRACT	keep	already at size; carries the split reason
app/components/admin/markdown-editor.tsx	13	603	CONTRACT	rewrite	header: ruling 2 and the chunk boundary
app/components/admin/markdown-editor.tsx	27	551	CONTRACT	rewrite	separator plus the token prohibition
app/components/admin/markdown-editor.tsx	67	429	CONTRACT	rewrite	why these tokens and not a seventh palette
app/components/admin/markdown-editor.tsx	91	300	CONTRACT	rewrite	separator plus the one-path rule
app/components/admin/markdown-editor.tsx	96	80	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	110	81	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	127	55	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	131	156	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	143	76	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	155	137	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	163	311	CONTRACT	rewrite	header: why alt is scaffolded
app/components/admin/markdown-editor.tsx	210	345	CONTRACT	rewrite	the second-channel rule; the ruling citation stays
app/components/admin/markdown-editor.tsx	245	304	CONTRACT	rewrite	why state rides along
app/components/admin/markdown-editor.tsx	259	55	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	262	359	CONTRACT	rewrite	why a literal destination is taken as one
app/components/admin/markdown-editor.tsx	274	1788	CONTRACT	rewrite	header, kept long: the read-off-the-document argument is the correctness argument
app/components/admin/markdown-editor.tsx	322	77	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	330	527	CONTRACT	rewrite	the no-script defect this flag closes
app/components/admin/markdown-editor.tsx	346	231	CONTRACT	rewrite	why the numbers are seeded
app/components/admin/markdown-editor.tsx	357	376	CONTRACT	rewrite	why the range is captured
app/components/admin/markdown-editor.tsx	375	60	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	388	73	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	400	205	CONTRACT	rewrite	why the route's reason is reported
app/components/admin/markdown-editor.tsx	411	466	CONTRACT	rewrite	why the query is seeded from the selection
app/components/admin/markdown-editor.tsx	432	80	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	440	141	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	446	260	CONTRACT	rewrite	why the cursor lands after
app/components/admin/markdown-editor.tsx	470	49	CONTRACT	keep	already one line
app/components/admin/markdown-editor.tsx	478	142	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	488	381	CONTRACT	rewrite	why the nonce facet comes first
app/components/admin/markdown-editor.tsx	505	294	CONTRACT	rewrite	counted from the document, and the identity bail-out
app/components/admin/markdown-editor.tsx	515	199	CONTRACT	rewrite	why the trigger is narrow
app/components/admin/markdown-editor.tsx	559	278	WHY	rewrite	tagged by what STAYS; the old stub goes to the history document
app/components/admin/markdown-editor.tsx	565	220	CONTRACT	rewrite	why Cmd+S is not handled here
app/components/admin/markdown-editor.tsx	580	187	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	590	267	CONTRACT	keep	carries an eslint directive, so it is kept byte-identical and not rewritten
app/components/admin/markdown-editor.tsx	596	359	CONTRACT	rewrite	why the guard is on the text differing
app/components/admin/markdown-editor.tsx	671	216	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	690	629	CONTRACT	rewrite	why it is a hint and why it is aria-hidden
app/components/admin/markdown-editor.tsx	721	741	CONTRACT	rewrite	the placement reason and the live-region prohibition
app/components/admin/markdown-editor.tsx	737	109	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	751	353	CONTRACT	rewrite	why it searches posts; the rest is the palette's own shape
app/components/admin/markdown-editor.tsx	780	190	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	798	217	CONTRACT	rewrite	why the event is stopped as well as prevented
app/components/admin/markdown-editor.tsx	806	112	CONTRACT	keep	already at size
app/components/admin/markdown-editor.tsx	830	212	CONTRACT	rewrite	why both drive one highlight
app/components/admin/markdown-editor.tsx	839	205	CONTRACT	keep	already at size; carries the in-words rule
app/components/admin/markdown-editor.tsx	911	214	CONTRACT	rewrite	the alt policy, as the prohibition
app/components/admin/markdown-editor.tsx	950	72	CONTRACT	keep	already one line
app/components/admin/media-inspector.tsx	1	536	CONTRACT	rewrite	header: the one-owner rule; the move date goes to the history document
app/components/admin/media-inspector.tsx	25	282	CONTRACT	rewrite	why the member is selected
app/components/admin/media-inspector.tsx	43	624	CONTRACT	rewrite	the no-script mechanism and the one-way-to-close rule
app/components/admin/media-inspector.tsx	64	405	CONTRACT	rewrite	why the role is on a div
app/components/admin/media-inspector.tsx	78	848	CONTRACT	rewrite	keeps the ellipsis reason and the repeated pill; the mockup note goes to the history document
app/components/admin/media-inspector.tsx	126	286	CONTRACT	rewrite	the no-script path for the page's one job
app/components/admin/media-inspector.tsx	143	520	CONTRACT	rewrite	why the panel says derived
app/components/admin/media-inspector.tsx	174	168	CONTRACT	keep	already at size
app/components/admin/media-inspector.tsx	178	313	CONTRACT	rewrite	why the field is images only; the counts go to the history document
app/components/admin/media-inspector.tsx	200	1010	CONTRACT	rewrite	keeps the one-writer rule and the empty-field condition; the value-on-the-button reasoning goes to the history document
app/components/admin/media-inspector.tsx	237	468	CONTRACT	rewrite	the parsed-not-storage rule
app/components/admin/media-inspector.tsx	261	1370	CONTRACT	rewrite	keeps the one-writer rule, the clear marker and the no-script property; the join-character history goes to the history document
app/components/admin/media-inspector.tsx	305	615	CONTRACT	rewrite	why clearing is deliberate, and why it hides at one
app/components/admin/media-inspector.tsx	342	926	CONTRACT	rewrite	keeps the label rule and its owner; the seventy-row story goes to the history document
app/components/admin/media-inspector.tsx	376	520	CONTRACT	rewrite	exact identity only, and what makes the offer safe
app/components/admin/media-inspector.tsx	392	758	CONTRACT	rewrite	what the sentence has to say; the mockup attribution goes to the history document
app/components/admin/media-inspector.tsx	430	270	CONTRACT	rewrite	why a static row gets nothing
app/components/admin/media-inspector.tsx	442	841	CONTRACT	rewrite	the claim, the boundary and the evidence; the old confession goes to the history document
app/components/admin/media-inspector.tsx	473	53	CONTRACT	keep	already at size
app/components/admin/media-inspector.tsx	496	623	CONTRACT	rewrite	why paths and why not links
app/components/admin/media-inspector.tsx	521	757	CONTRACT	rewrite	the ladder, and why a static row may still be trashed
app/components/admin/media-inspector.tsx	554	285	CONTRACT	rewrite	why the refusal is explained
app/components/admin/media-inspector.tsx	562	435	CONTRACT	rewrite	earlier feedback, not the gate
app/components/admin/media-inspector.tsx	579	128	CONTRACT	keep	already at size
app/components/admin/media-inspector.tsx	602	149	CONTRACT	keep	already at size; carries the no-script statement
app/routes/home.tsx	26	519	CONTRACT	rewrite	the opt-in and the default that still covers everything else; the citation stays on one line
app/routes/home.tsx	41	137	CONTRACT	keep	already at size
app/routes/home.tsx	46	4987	CONTRACT	rewrite	header, over 370 on purpose: four prohibitions about a cached page; the measurements and both corrections go to the history document
app/routes/home.tsx	139	639	CONTRACT	rewrite	why concurrent, and why the mark keeps its name
app/routes/home.tsx	156	844	WHY	rewrite	keeps ruling 57 and why /blog differs; the dark-section story goes to the history document
app/routes/home.tsx	176	364	CONTRACT	rewrite	this route decides nothing about health
app/routes/home.tsx	187	475	CONTRACT	rewrite	header: why the gate reads an attribute and not the prose
app/routes/home.tsx	224	943	CONTRACT	rewrite	why an uncertain state shows a dash; the UTC reasoning goes to the history document
app/routes/home.tsx	256	909	CONTRACT	rewrite	keeps the one hidden element and the no-photo rule; the ruling citation stays on one line
app/routes/home.tsx	278	304	CONTRACT	rewrite	the one-owner rule for the sentence
app/routes/home.tsx	285	1090	CONTRACT	rewrite	keeps the one-constant rule and the not-repeated title; the audit finding goes to the history document
app/routes/home.tsx	342	1206	CONTRACT	rewrite	keeps the stated cost and the gate that covers it; the element history goes to the history document
app/routes/home.tsx	415	312	CONTRACT	rewrite	why it is stated on the page
app/routes/home.tsx	438	49	CONTRACT	keep	already at size
app/routes/blog._index.tsx	30	155	CONTRACT	keep	already at size; carries the URL-state rule
app/routes/blog._index.tsx	36	291	CONTRACT	rewrite	the opt-in and its one owner
app/routes/blog._index.tsx	45	336	WHY	rewrite	what to read off the numbers rather than assume
app/routes/blog._index.tsx	56	1425	CONTRACT	rewrite	keeps the removal, the pagination property and the known limit; the self-contradicting comment goes to the history document
app/routes/blog._index.tsx	87	1405	CONTRACT	rewrite	keeps the three-way argument compressed; the soft-404 explanation goes to the history document
app/routes/blog._index.tsx	125	181	CONTRACT	rewrite	the ordering is the whole fix
app/routes/blog._index.tsx	136	618	WHY	rewrite	why the route no longer stamps; the local-array history goes to the history document
app/routes/blog._index.tsx	151	305	CONTRACT	rewrite	the cache dimension and the tag
app/routes/blog._index.tsx	156	152	CONTRACT	keep	already at size
app/routes/blog._index.tsx	164	131	CONTRACT	keep	already at size
app/routes/blog._index.tsx	171	698	CONTRACT	rewrite	what the canonical must carry; the consequence goes to the history document
app/routes/blog._index.tsx	192	1171	CONTRACT	rewrite	the condition is the whole care in the block
app/routes/blog._index.tsx	221	586	CONTRACT	rewrite	the one-builder rule; the drift and the feed move go to the history document
app/routes/blog._index.tsx	240	1009	CONTRACT	rewrite	header: the AND property and the page-drop rule; the destroyed-axis defect goes to the history document
app/routes/blog._index.tsx	277	1229	CONTRACT	rewrite	keeps the no-wrapper refusal and the scope; the harmlessness argument goes to the history document
app/routes/blog._index.tsx	311	591	CONTRACT	rewrite	the measured correction is the point
app/routes/blog._index.tsx	324	573	CONTRACT	rewrite	one engine, and the no-script property
app/routes/blog._index.tsx	350	67	CONTRACT	keep	already at size
app/routes/blog._index.tsx	373	40	CONTRACT	keep	already at size
app/routes/blog._index.tsx	389	1017	CONTRACT	rewrite	keeps why the feed is the main and the hidden date; the one-shape argument goes to the history document
app/routes/blog._index.tsx	440	699	CONTRACT	rewrite	why the bundle is absent and what asserts it; the byte count goes to the history document
app/routes/admin.posts.$slug.edit.tsx	28	389	CONTRACT	rewrite	why a handle and not a loader field
app/routes/admin.posts.$slug.edit.tsx	43	438	WHY	rewrite	why the marks were added without reordering; the date goes to the history document
app/routes/admin.posts.$slug.edit.tsx	57	161	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	66	153	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	69	295	CONTRACT	rewrite	the hydration boundary
app/routes/admin.posts.$slug.edit.tsx	74	570	CONTRACT	rewrite	the empty array is the mechanism; the non-fatal stance stays
app/routes/admin.posts.$slug.edit.tsx	94	139	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	99	297	CONTRACT	rewrite	the one fact the table needs
app/routes/admin.posts.$slug.edit.tsx	104	204	WHY	rewrite	why the vocabulary is offered
app/routes/admin.posts.$slug.edit.tsx	110	65	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	112	655	CONTRACT	rewrite	keeps ruling 1 holding by route shape and the non-fatal stance
app/routes/admin.posts.$slug.edit.tsx	137	542	CONTRACT	rewrite	why these two are not in the shared path
app/routes/admin.posts.$slug.edit.tsx	153	345	CONTRACT	rewrite	why every arm has one shape
app/routes/admin.posts.$slug.edit.tsx	163	710	WHY	rewrite	the server-side prohibition and the authority
app/routes/admin.posts.$slug.edit.tsx	202	458	WHY	rewrite	why the asymmetry is deliberate
app/routes/admin.posts.$slug.edit.tsx	225	900	WHY	rewrite	keeps the no-script prohibition and the consent distinction; the three-spellings note goes to the history document
app/routes/admin.posts.$slug.edit.tsx	264	120	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	275	245	WHY	rewrite	why the save lands here
app/routes/admin.posts.$slug.edit.tsx	284	377	CONTRACT	rewrite	why the narrowing is by kind
app/routes/admin.posts.$slug.edit.tsx	294	324	CONTRACT	rewrite	why the third arm carries fields
app/routes/admin.posts.$slug.edit.tsx	309	219	CONTRACT	rewrite	what persistent means here
app/routes/admin.posts.$slug.edit.tsx	318	69	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	326	232	CONTRACT	rewrite	the transition describes what is committed
app/routes/admin.posts.$slug.edit.tsx	331	705	CONTRACT	rewrite	the structural holding, and why the state is the loader's
app/routes/admin.posts.$slug.edit.tsx	389	444	CONTRACT	rewrite	the nesting prohibition
app/routes/admin.posts.$slug.edit.tsx	410	316	CONTRACT	rewrite	the no-script path
app/routes/admin.posts.$slug.edit.tsx	446	348	CONTRACT	rewrite	earlier feedback, not the gate
app/routes/admin.posts.$slug.edit.tsx	462	135	CONTRACT	keep	already at size
app/routes/admin.posts.$slug.edit.tsx	467	923	CONTRACT	rewrite	keeps the nesting reason and the fixture argument
app/routes/admin.posts.$slug.edit.tsx	485	118	CONTRACT	keep	already at size
app/routes/publications.tsx	41	313	CONTRACT	rewrite	header: why abstracts stay in the file and out of the page
app/routes/publications.tsx	56	453	CONTRACT	rewrite	header: why the descriptions are written
app/routes/publications.tsx	89	380	CONTRACT	rewrite	header: the comparison-time rule
app/routes/publications.tsx	100	147	CONTRACT	keep	already at size
app/routes/publications.tsx	107	433	CONTRACT	rewrite	header: why the haystack is decoded
app/routes/publications.tsx	130	1415	CONTRACT	rewrite	header: what noindex means now, and the one-builder rule; the archived period goes to the history document
app/routes/publications.tsx	170	310	CONTRACT	rewrite	header: what omitting the export would cost; the citation stays on one line
app/routes/publications.tsx	189	214	CONTRACT	rewrite	what an unrecognised value does
app/routes/publications.tsx	195	147	CONTRACT	keep	already at size
app/routes/publications.tsx	210	149	CONTRACT	keep	already at size
app/routes/publications.tsx	243	434	CONTRACT	rewrite	the canonical policy, compressed
app/routes/publications.tsx	253	76	CONTRACT	keep	already at size
app/routes/publications.tsx	259	69	CONTRACT	keep	already at size
app/routes/publications.tsx	260	205	CONTRACT	keep	already at size
app/routes/publications.tsx	266	446	WHY	rewrite	the one thing a canonical must never do
app/routes/publications.tsx	283	133	CONTRACT	keep	already at size
app/routes/publications.tsx	287	110	CONTRACT	keep	already at size
app/routes/publications.tsx	300	79	CONTRACT	keep	already at size
app/routes/publications.tsx	336	486	CONTRACT	rewrite	header: why the collapse always includes the owner
app/routes/publications.tsx	357	509	CONTRACT	rewrite	why the flag is derived from the value
app/routes/publications.tsx	399	72	CONTRACT	keep	already at size
app/routes/publications.tsx	400	609	WHY	rewrite	tagged by what STAYS; the before-state goes to the history document
app/routes/publications.tsx	433	381	CONTRACT	rewrite	the zero rule and the provenance reason
app/routes/publications.tsx	448	730	CONTRACT	rewrite	keeps why a list page can carry this and the per-paper split; the ruling citation stays
app/routes/publications.tsx	502	214	CONTRACT	rewrite	what the id is for; the gate reference goes to the history document
app/routes/publications.tsx	539	68	CONTRACT	keep	already at size; carries the no-script rule
app/routes/publications.tsx	582	363	CONTRACT	rewrite	why the files are always the full list
app/routes/publications.tsx	615	764	WHY	rewrite	the injection prohibition and why this route is the highest risk
app/routes/projects.tsx	24	2046	CONTRACT	rewrite	header: the no-script property, the two provenances and the card licence; the slogan correction goes to the history document
app/routes/projects.tsx	60	304	CONTRACT	rewrite	header: why a union and not two optional fields
app/routes/projects.tsx	71	74	CONTRACT	keep	already at size
app/routes/projects.tsx	92	353	CONTRACT	rewrite	header: why neither input is measured here
app/routes/projects.tsx	102	304	CONTRACT	rewrite	the one-owner rule and what it prevents
app/routes/projects.tsx	111	466	CONTRACT	rewrite	header: what omitting the export cost; the citation stays on one line
app/routes/projects.tsx	125	158	CONTRACT	keep	already at size
app/routes/projects.tsx	134	424	CONTRACT	rewrite	header: why it is un-nonced
app/routes/projects.tsx	154	473	WHY	rewrite	the closed vocabulary; the six-of-seven story goes to the history document
app/routes/projects.tsx	175	668	CONTRACT	rewrite	header: one transformation in one place, and the fail-closed rule
app/routes/projects.tsx	199	758	CONTRACT	rewrite	header: why it is its own component; the type-error account goes to the history document
app/routes/projects.tsx	219	132	CONTRACT	keep	already at size
app/routes/projects.tsx	228	80	CONTRACT	keep	already at size
app/routes/projects.tsx	253	223	CONTRACT	rewrite	the silent failure this prevents
app/routes/projects.tsx	257	210	CONTRACT	keep	already at size; carries the ordering argument
app/routes/projects.tsx	267	738	CONTRACT	rewrite	the two forms and why the derived one carries no date
app/routes/projects.tsx	288	486	CONTRACT	rewrite	why the field is optional
app/routes/projects.tsx	320	339	CONTRACT	rewrite	the binding rule and the empty-list rule
app/routes/projects.tsx	341	465	CONTRACT	rewrite	why the heading exists and why it is an h3
app/routes/publications.$slug.tsx	36	1514	CONTRACT	rewrite	header: the slash rule and the DOI slug; Scholar's expectation goes to the history document
app/routes/publications.$slug.tsx	64	83	CONTRACT	keep	already at size
app/routes/publications.$slug.tsx	77	214	CONTRACT	rewrite	why the 404 costs nothing
app/routes/publications.$slug.tsx	87	73	CONTRACT	keep	already at size
app/routes/publications.$slug.tsx	97	551	CONTRACT	rewrite	why the list is committed and why both numbers travel; the credit cost goes to the history document
app/routes/publications.$slug.tsx	113	1224	CONTRACT	rewrite	header: the no-exemption rule and the description; the refused first attempt goes to the history document
app/routes/publications.$slug.tsx	160	58	CONTRACT	keep	already at size
app/routes/publications.$slug.tsx	170	393	CONTRACT	rewrite	why no collapse here
app/routes/publications.$slug.tsx	216	176	CONTRACT	keep	already at size
app/routes/publications.$slug.tsx	236	214	CONTRACT	keep	already at size
app/routes/publications.$slug.tsx	241	721	CONTRACT	rewrite	the no-script property and why the query is the title; the gate reference stays
app/routes/publications.$slug.tsx	254	300	CONTRACT	rewrite	the provenance rule and the zero rule
app/routes/publications.$slug.tsx	269	569	CONTRACT	rewrite	why the cap is stated and why the link is conditional
app/routes/publications.$slug.tsx	307	852	CONTRACT	rewrite	the placement rule and the role choice; the dark-path reasoning goes to the history document
app/routes/publications.$slug.tsx	331	597	CONTRACT	rewrite	why it sits above the abstract
app/routes/publications.$slug.tsx	347	281	CONTRACT	rewrite	why it is never inside a details
app/routes/publications.$slug.tsx	358	765	CONTRACT	rewrite	the placement reason and the refusal rule
app/routes/search.tsx	34	292	CONTRACT	rewrite	header: why the facets are parameters too
app/routes/search.tsx	52	578	CONTRACT	rewrite	header: why middleware, and what the representation is; the measurement goes to the history document
app/routes/search.tsx	86	274	CONTRACT	rewrite	why the flag rides on the response
app/routes/search.tsx	112	1461	WHY	rewrite	kept long: a measured prohibition whose failure is the wrong document served to a cookied reader
app/routes/search.tsx	137	138	CONTRACT	keep	already at size
app/routes/search.tsx	153	220	CONTRACT	rewrite	when a zero state is warranted
app/routes/search.tsx	159	216	CONTRACT	rewrite	the prohibition on waiting for the AI layer
app/routes/search.tsx	167	374	CONTRACT	rewrite	the cache dimension, why Accept stays, and the tag
app/routes/search.tsx	179	978	CONTRACT	rewrite	header: why the canonical drops the query; the hand-written history goes to the history document
app/routes/search.tsx	206	71	CONTRACT	keep	already at size
app/routes/search.tsx	211	71	CONTRACT	keep	already at size
app/routes/search.tsx	224	145	CONTRACT	rewrite	why a filter change resets the page
app/routes/search.tsx	239	741	CONTRACT	rewrite	header: why the union keying is better than a gate; the colophon defect goes to the history document
app/routes/search.tsx	257	72	CONTRACT	keep	already at size
app/routes/search.tsx	273	141	CONTRACT	keep	already at size
app/routes/search.tsx	281	139	CONTRACT	keep	already at size; carries the escaping grounds
app/routes/search.tsx	314	235	CONTRACT	rewrite	what isEmpty does and does not mean
app/routes/search.tsx	325	131	CONTRACT	keep	already at size; carries the no-script statement
app/routes/search.tsx	345	127	CONTRACT	keep	already at size
app/routes/search.tsx	367	152	CONTRACT	keep	already at size
app/routes/search.tsx	398	498	CONTRACT	rewrite	the no-script guarantee and the absent-binding case
app/routes/search.tsx	405	962	WHY	rewrite	the prohibition on offering a control with nothing to do; the empty-string path goes to the history document
app/routes/search.tsx	435	211	CONTRACT	rewrite	the one-query rule
app/routes/search.tsx	493	52	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	5	1851	CONTRACT	rewrite	header: the capability rule and the two gate-visible shapes; the nesting account goes to the history document
app/components/admin/preview-links.tsx	41	39	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	43	73	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	51	72	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	54	1464	CONTRACT	rewrite	header: why this is not rule 13's class, and why the marker is absent; the gate exchange goes to the history document
app/components/admin/preview-links.tsx	86	61	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	94	72	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	99	1276	CONTRACT	rewrite	keeps the measured bound and the asymmetry; the production measurement goes to the history document
app/components/admin/preview-links.tsx	127	410	CONTRACT	rewrite	why it is shown once
app/components/admin/preview-links.tsx	150	137	CONTRACT	keep	already at size
app/components/admin/preview-links.tsx	191	1763	CONTRACT	rewrite	header: why it is not the shared button, and the stated difference; the rename goes to the history document
app/routes/colophon.tsx	23	121	CONTRACT	keep	already at size
app/routes/colophon.tsx	31	2130	CONTRACT	rewrite	header: the four standing rules; the ruling citation and the evidence go to the history document
app/routes/colophon.tsx	77	393	CONTRACT	rewrite	header: the silent failure this prevents
