file	line	bytes	tag	action	reason
app/lib/search/search.server.ts	635	145	CONTRACT	keep	the same pointer with its reason; two lines already
app/lib/search/search.server.ts	649	522	CONTRACT	rewrite	the composition rule and the concatenation rule; the first attempt's misreport goes to history
app/lib/search/search.server.ts	668	262	WHY	rewrite	why not a fuzzy distance; trimmed
app/enhance/blog.ts	1	1205	CONTRACT	rewrite	the law and the inventory of what degrades to what; the corrected image claim goes to the history document
app/enhance/blog.ts	37	85	CONTRACT	keep	what it is and why it is script-only; one line already
app/enhance/blog.ts	68	63	CONTRACT	keep	what it does; one line already
app/enhance/blog.ts	94	718	CONTRACT	rewrite	what the guard tests and why, and what the attribute is for
app/enhance/blog.ts	108	1657	CONTRACT	rewrite	why one shared region, why polite, and what stays; the three broken controls go to history
app/enhance/blog.ts	151	312	WHY	rewrite	why the region is emptied first
app/enhance/blog.ts	196	73	CONTRACT	keep	why it is last; one line already
app/enhance/blog.ts	200	1459	CONTRACT	rewrite	why the observer is kept and why it terminates; the measured hydration race goes to the history document
app/enhance/blog.ts	238	74	CONTRACT	keep	what it does; one line already
app/enhance/blog.ts	244	1220	WHY	rewrite	both behaviours happen, and why focus rather than scroll; the false boundary note goes to history
app/enhance/blog.ts	275	146	WHY	keep	why it is removed on blur; two lines already
app/enhance/blog.ts	289	120	WHY	keep	what a refused clipboard must not cost; two lines already
app/enhance/blog.ts	298	56	CONTRACT	keep	what it does; one line already
app/enhance/blog.ts	317	709	WHY	rewrite	the hoverable half of 1.4.13 and why the grace period exists
app/enhance/blog.ts	350	210	CONTRACT	keep	why the bubble is part of the target; already short
app/enhance/blog.ts	367	291	WHY	rewrite	the dismissible half of 1.4.13
app/enhance/blog.ts	380	445	WHY	rewrite	the persistent half of 1.4.13 and why nothing replaces the scroll listener
app/enhance/blog.ts	392	383	CONTRACT	rewrite	what it does and why src is passed in
app/enhance/blog.ts	401	957	CONTRACT	rewrite	what the platform gives and why restoreFocus is still kept; the old div goes to history
app/enhance/blog.ts	420	317	WHY	rewrite	why the label is generic when the alt is empty
app/enhance/blog.ts	434	273	WHY	rewrite	why a visible close button is required
app/enhance/blog.ts	449	285	CONTRACT	rewrite	what the target check gives
app/enhance/blog.ts	459	281	CONTRACT	rewrite	one teardown and why the element is not reused
app/enhance/blog.ts	475	1138	CONTRACT	rewrite	the anchor is the subject, the keyboard path, and the diagram exception
app/enhance/blog.ts	521	81	CONTRACT	keep	what it upgrades; one line already
app/enhance/blog.ts	535	55	CONTRACT	keep	what the fallback is; one line already
app/enhance/blog.ts	555	65	CONTRACT	keep	why the export exists; one line already
app/routes/api.health.ts	1	1648	CONTRACT	rewrite	why the header is load bearing and why no-store rather than private; the heuristic-freshness measurement goes to the history document. The hard rule citation stays
app/routes/api.health.ts	39	334	NUMBER	rewrite	what the two values are and why they are not exported
app/routes/api.health.ts	50	295	CONTRACT	rewrite	why the failure path takes the same headers
app/routes/api.health.ts	62	416	CONTRACT	rewrite	the structural property the gate asserts
app/routes/api.health.ts	72	675	CONTRACT	rewrite	why it seeds and overlays, and why Headers rather than a spread
app/routes/api.health.ts	89	1271	CONTRACT	rewrite	the status line is the contract, fail closed, and what the body may not carry
app/routes/api.health.ts	117	1658	CONTRACT	rewrite	why the gate is first, which instrument, and the without-the-limiter rule; the measured seconds go to history
app/routes/api.health.ts	152	1998	CONTRACT	rewrite	why the call is guarded, why 503, why a separate name, and why neither is repairable; the 283 invocations and the reproduction go to the history document
app/routes/api.health.ts	191	206	CONTRACT	rewrite	why the log line is the whole record; trimmed
app/routes/api.health.ts	204	374	CONTRACT	rewrite	why the refusal keeps the shape and why a 429 is still an alert
app/routes/api.health.ts	223	358	CONTRACT	rewrite	where the detail the wire omits is recoverable; trimmed
app/routes/api.health.ts	237	773	CONTRACT	rewrite	byproduct not a reason, both verdicts, and why the failure path writes nothing
app/routes/api.health.ts	262	184	CONTRACT	keep	why the shape is kept; already short
app/routes/api.health.ts	269	1889	CONTRACT	rewrite	what the framework default gets wrong, the shared shape, no rate limit, and the Allow value; the live measurement goes to history
app/lib/search/ask-guard.server.ts	1	1483	CONTRACT	rewrite	the three gates, their order, and why they are Durable Objects; the four binding measurements go to the history document
app/lib/search/ask-guard.server.ts	32	304	NUMBER	rewrite	why this rate, and where the mechanism choice is argued
app/lib/search/ask-guard.server.ts	43	214	NUMBER	rewrite	what the ceiling is for; already short
app/lib/search/ask-guard.server.ts	51	736	NUMBER	rewrite	why a burst exists at all and what it costs; the observed demand goes to history
app/lib/search/ask-guard.server.ts	67	75	CONTRACT	keep	what it bounds; one line already
app/lib/search/ask-guard.server.ts	72	2519	NUMBER	rewrite	that it is a cache over a slow path, and the freshness constraint that set the value; the samples and the cost arithmetic go to the history document
app/lib/search/ask-guard.server.ts	119	76	CONTRACT	keep	where else the value is stated; one line already
app/lib/search/ask-guard.server.ts	123	74	CONTRACT	keep	what it holds; one line already
app/lib/search/ask-guard.server.ts	125	71	CONTRACT	keep	what it holds; one line already
app/lib/search/ask-guard.server.ts	129	422	WHY	rewrite	what it collapses and the prohibition on collapsing more
app/lib/search/ask-guard.server.ts	146	74	CONTRACT	keep	what the key is; one line already
app/lib/search/ask-guard.server.ts	161	57	CONTRACT	keep	what it carries; one line already
app/lib/search/ask-guard.server.ts	163	63	CONTRACT	keep	what it carries; one line already
app/lib/search/ask-guard.server.ts	167	689	CONTRACT	rewrite	why it runs first and what an absent binding does
app/lib/search/ask-guard.server.ts	186	283	CONTRACT	rewrite	what the instance is keyed by; trimmed to two lines
app/lib/search/ask-guard.server.ts	198	678	CONTRACT	rewrite	when it is called, why reserve-then-generate, and why a failure is not refunded
app/lib/search/ask-guard.server.ts	215	804	CONTRACT	rewrite	what the split buys and what pacing fixes
app/lib/search/ask-guard.server.ts	233	298	WHY	rewrite	which value the retry is and why the other one is wrong now
app/lib/search/ask-guard.server.ts	244	60	CONTRACT	keep	what it does not do; one line already
app/lib/search/ask-guard.server.ts	251	262	WHY	rewrite	why a reset exists at all
app/lib/search/ask-guard.server.ts	274	403	CONTRACT	rewrite	what it is for and why a delete is safe here
app/lib/search/ask-guard.server.ts	292	144	WHY	keep	why an empty answer is not cached; two lines already
app/lib/search/ask-guard.server.ts	300	447	CONTRACT	rewrite	null is not zero, and why unparseable is a miss
app/lib/search/ask-guard.server.ts	317	275	CONTRACT	rewrite	why the stored value is an object
app/lib/search/ask-guard.server.ts	330	322	CONTRACT	rewrite	who calls it and why a delete rather than a write
app/lib/search/ask-guard.server.ts	342	753	CONTRACT	rewrite	why invalidation rather than a generation key, and the bounded staleness
app/db/schema.ts	13	167	CONTRACT	keep	what the table holds; already short
app/db/schema.ts	34	72	CONTRACT	keep	what the column holds; one line already
app/db/schema.ts	40	61	CONTRACT	keep	what the column holds; one line already
app/db/schema.ts	42	75	CONTRACT	keep	the stored shape; one line already
app/db/schema.ts	47	36	CONTRACT	keep	the stored shape; one line already
app/db/schema.ts	51	77	CONTRACT	keep	the stored shape; one line already
app/db/schema.ts	53	73	CONTRACT	keep	who writes it; one line already
app/db/schema.ts	55	238	CONTRACT	keep	what it is and who compares it; already short
app/db/schema.ts	61	73	CONTRACT	keep	what it is; one line already
app/db/schema.ts	67	706	CONTRACT	rewrite	why the indexes are modelled here and what the gate compares; the hard rule citation stays
app/db/schema.ts	81	68	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	83	68	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	85	49	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	87	40	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	92	75	CONTRACT	keep	what the table holds; one line already
app/db/schema.ts	99	48	CONTRACT	keep	what the table holds; one line already
app/db/schema.ts	116	88	CONTRACT	keep	what the table holds; already short
app/db/schema.ts	124	628	CONTRACT	rewrite	derived, the conflict rule, and what it does not describe
app/db/schema.ts	140	77	CONTRACT	keep	what the column holds; one line already
app/db/schema.ts	142	80	CONTRACT	keep	the values and their deriver; one line already
app/db/schema.ts	144	63	CONTRACT	keep	the values and their deriver; one line already
app/db/schema.ts	146	241	CONTRACT	keep	the values and what the picker takes; already short
app/db/schema.ts	155	74	CONTRACT	keep	what NULL means; one line already
app/db/schema.ts	158	65	CONTRACT	keep	what it is for; one line already
app/db/schema.ts	161	228	CONTRACT	keep	which columns are authored and why that matters; already short
app/db/schema.ts	169	480	CONTRACT	rewrite	the stored form, why it is wrapped, and the one owner of it
app/db/schema.ts	180	757	CONTRACT	rewrite	library state not object state, one column not two, and what reconciliation does with it
app/db/schema.ts	198	79	CONTRACT	keep	what it holds and why it renders scriptless; one line already
app/db/schema.ts	209	381	CONTRACT	rewrite	the partial predicate and the boundary: the gate cannot see it
app/db/schema.ts	218	448	CONTRACT	rewrite	who writes it, that usage stays derived, and what writing at render time closes
app/db/schema.ts	231	67	CONTRACT	keep	the values and the seam; one line already
app/db/schema.ts	234	82	CONTRACT	keep	the values; one line already
app/db/schema.ts	236	64	CONTRACT	keep	what it holds; one line already
app/db/schema.ts	248	1669	CONTRACT	rewrite	why it is modelled, why every read stays raw, and what section 4a asserts; the printed gate line goes to history. Both hard rule citations stay
app/db/schema.ts	282	68	CONTRACT	keep	what it is; one line already
app/db/schema.ts	288	69	CONTRACT	keep	which index it feeds; one line already
app/db/schema.ts	290	75	CONTRACT	keep	what it feeds and its form; one line already
app/db/schema.ts	292	78	CONTRACT	keep	what it groups; one line already
app/db/schema.ts	298	302	CONTRACT	rewrite	why visibility is carried rather than joined
app/db/schema.ts	311	73	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	313	43	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	315	70	CONTRACT	keep	what it covers; one line already
app/db/schema.ts	320	1516	CONTRACT	rewrite	neither authored nor derived, no IP column ever, and every string plain text; the hard rule citation stays
app/db/schema.ts	353	57	CONTRACT	keep	what it holds; one line already
app/db/schema.ts	355	470	CONTRACT	rewrite	why a slug and not a URL
app/db/schema.ts	365	383	CONTRACT	rewrite	the state machine and what is inert
app/db/schema.ts	378	56	CONTRACT	keep	the stored form; one line already
app/db/schema.ts	380	71	CONTRACT	keep	where the values come from; one line already
app/db/schema.ts	393	453	CONTRACT	rewrite	what the unique index bounds
app/db/schema.ts	403	79	CONTRACT	keep	what it covers; one line already
app/lib/editor/frontmatter.ts	6	461	CONTRACT	rewrite	what it produces and why scalars are JSON strings
app/lib/editor/frontmatter.ts	27	376	CONTRACT	rewrite	why a server-owned field is carried through the form
app/lib/editor/frontmatter.ts	36	1151	CONTRACT	rewrite	why these keys are carried and not edited; the finding's audit goes to the history document
app/lib/editor/frontmatter.ts	87	70	CONTRACT	keep	what it does; one line already
app/lib/editor/frontmatter.ts	95	926	CONTRACT	rewrite	the one transform and the prohibition on a second; the CRLF defect goes to history
app/lib/editor/frontmatter.ts	117	713	CONTRACT	rewrite	why parsing is loose here and strict in the schema
app/lib/editor/frontmatter.ts	175	269	WHY	rewrite	why each key is conditional
app/lib/editor/frontmatter.ts	185	78	CONTRACT	keep	why it is unquoted; one line already
app/lib/editor/frontmatter.ts	206	147	CONTRACT	keep	the stored shape; two lines already
app/lib/editor/frontmatter.ts	211	62	CONTRACT	keep	what it does; one line already
app/lib/editor/frontmatter.ts	240	144	CONTRACT	keep	why it is re-serialized; two lines already
app/lib/editor/frontmatter.ts	251	374	CONTRACT	rewrite	one owner of the names and which one is load bearing
app/lib/editor/frontmatter.ts	266	81	CONTRACT	keep	what it is; one line already
app/lib/editor/frontmatter.ts	269	59	CONTRACT	keep	what it is; one line already
app/lib/editor/frontmatter.ts	272	78	CONTRACT	keep	what it returns; one line already
app/lib/editor/frontmatter.ts	289	71	CONTRACT	keep	what it does; one line already
app/lib/editor/frontmatter.ts	298	1968	CONTRACT	rewrite	the marker, why absence cannot mean cleared, and the ordering effect
app/lib/editor/frontmatter.ts	348	873	CONTRACT	rewrite	why one compound value, and that the title is a snapshot
app/lib/editor/frontmatter.ts	375	149	WHY	keep	why an unreadable value is dropped; two lines already
app/lib/editor/frontmatter.ts	386	67	CONTRACT	keep	what it does; one line already
app/lib/editor/frontmatter.ts	395	669	CONTRACT	rewrite	why the intent comes from the submitter, and the fail-closed default
app/lib/editor/frontmatter.ts	413	71	CONTRACT	keep	why it round-trips; one line already
app/lib/editor/frontmatter.ts	415	464	CONTRACT	rewrite	why the carried keys use explicit values rather than presence
app/lib/editor/frontmatter.ts	421	1322	CONTRACT	rewrite	the last-wins rule and why it changes nothing for older payloads
app/lib/editor/frontmatter.ts	449	148	CONTRACT	keep	what the marker decides; two lines already
app/routes/media.$.ts	7	1147	CONTRACT	rewrite	what it serves, that nothing is written back, why the binding, and why the transform is cached; the 1042 measurement goes to the history document
app/routes/media.$.ts	31	1861	CONTRACT	rewrite	the prohibition, why it does not lean on the CSP, and why by stored type; the Report-Only history goes to the history document
app/routes/media.$.ts	70	113	CONTRACT	keep	why nosniff as well; two lines already
app/routes/media.$.ts	84	221	CONTRACT	rewrite	why both width sets are closed
app/routes/media.$.ts	110	205	CONTRACT	rewrite	where the helper went and what stops it coming back
app/routes/media.$.ts	115	2169	CONTRACT	rewrite	the key carries everything the body depends on, and there is no purge door; the per-colo readings and the byte table go to the history document. The hard rule citation stays
app/routes/media.$.ts	164	352	CONTRACT	rewrite	why a missing binding is named rather than inferred
app/routes/media.$.ts	174	143	CONTRACT	keep	why the fallback needs the same treatment; two lines already
app/routes/media.$.ts	180	731	CONTRACT	rewrite	which shapes crop and the roster exemption
app/routes/media.$.ts	195	2727	CONTRACT	rewrite	one format and why negotiation may not come back; the poisoning incident, the docs audit and the byte comparison go to the history document
app/routes/media.$.ts	249	285	CONTRACT	rewrite	why the fallback is safe here and the prohibition on generalising it
app/routes/media.$.ts	264	445	CONTRACT	rewrite	why no Vary, and what the header is for
app/routes/media.$.ts	273	156	CONTRACT	keep	why the clone is required; two lines already
app/enhance/theme.ts	1	1462	CONTRACT	rewrite	the law, the no-flash rule and why the palette loader lives here; the bundle arithmetic goes to the history document
app/enhance/theme.ts	32	281	CONTRACT	rewrite	why there is no re-run guard and why the listener is on the document
app/enhance/theme.ts	41	154	CONTRACT	keep	why the submitter is read; two lines already
app/enhance/theme.ts	47	296	CONTRACT	rewrite	one predicate for both halves of the control
app/enhance/theme.ts	63	908	CONTRACT	rewrite	why an event rather than an import, and why no nonce is needed; the measured helper bytes go to history
app/enhance/theme.ts	82	79	CONTRACT	keep	what the flag guards; one line already
app/enhance/theme.ts	85	668	CONTRACT	rewrite	the fallback rule and why the first gesture waits for load
app/enhance/theme.ts	101	262	CONTRACT	rewrite	why the URL is read off the element and what its absence means
app/enhance/theme.ts	114	968	CONTRACT	rewrite	why the stylesheets travel with the bundle, why awaited, and why a failed sheet resolves
app/enhance/theme.ts	168	265	WHY	rewrite	why the helper went with its caller
app/enhance/theme.ts	175	950	CONTRACT	rewrite	the honesty contract on the hint; the surface change goes to the history document
app/enhance/theme.ts	192	1141	CONTRACT	rewrite	one spelling of the chord, and why the detection may be best-effort; the measured divergence goes to history
app/enhance/theme.ts	222	359	CONTRACT	rewrite	the order of the two writes
app/enhance/theme.ts	235	232	CONTRACT	rewrite	why the tooltip is not server-rendered
app/enhance/theme.ts	243	65	CONTRACT	keep	why a modified click is left alone; one line already
app/enhance/theme.ts	257	454	WHY	rewrite	why the slash is gone and why the chord stays
app/enhance/theme.ts	271	497	CONTRACT	rewrite	why the attribute is always written and why returning to the default needs no line
app/enhance/theme.ts	285	1127	CONTRACT	rewrite	the cascade owns the redraw, and why focus has to move anyway
workers/media-events.ts	6	2646	CONTRACT	rewrite	notification not dual write, who the authoritative writer is, idempotence, and why the object is re-read; the cost arithmetic goes to the history document
workers/media-events.ts	49	547	CONTRACT	rewrite	why the message is narrowed rather than typed
workers/media-events.ts	67	1334	CONTRACT	rewrite	the prohibition on a second copy and what the wrong bucket does; the A004 defect goes to the history document
workers/media-events.ts	96	152	CONTRACT	keep	why a malformed message is acked; two lines already
workers/media-events.ts	107	225	CONTRACT	rewrite	why a transient failure is not acked
workers/media-events.ts	119	812	CONTRACT	rewrite	why it does not branch on the action, and what a static key would mean
workers/media-events.ts	138	520	CONTRACT	rewrite	R2 wins, and why the branch is logged
workers/media-events.ts	167	264	CONTRACT	rewrite	why an unreadable image still gets a row
workers/media-events.ts	173	1513	CONTRACT	rewrite	why it is derived here, why a second get, and that null is a real answer; the deferral defect goes to the history document
workers/media-events.ts	212	376	CONTRACT	rewrite	why the name comes off the object, and what null means downstream
workers/media-events.ts	218	207	CONTRACT	rewrite	what null means here; trimmed to two lines
workers/media-events.ts	226	1545	CONTRACT	rewrite	same read, MEDIA only, nothing deletes a twin, and why failure is swallowed
app/routes/webmention.ts	11	3296	CONTRACT	rewrite	the four bounds, the without-the-limiter rule, what it does not do, and the no-IP claim; the argument's provenance goes to the history document
app/routes/webmention.ts	71	161	NUMBER	keep	why the cap is generous; already short
app/routes/webmention.ts	80	791	NUMBER	rewrite	why the cap is small and why a 503; the corpus size goes to history
app/routes/webmention.ts	97	83	CONTRACT	keep	why every answer carries it; one line already
app/routes/webmention.ts	100	458	CONTRACT	rewrite	one message for four problems, and the oracle it prevents; the hard rule citation stays
app/routes/webmention.ts	114	510	CONTRACT	rewrite	why two origins rather than one
app/routes/webmention.ts	128	67	CONTRACT	keep	why the fallback narrows; one line already
app/routes/webmention.ts	133	84	CONTRACT	keep	one construction site; one line already
app/routes/webmention.ts	144	28	CONTRACT	keep	the first gate; one line already
app/routes/webmention.ts	149	394	CONTRACT	rewrite	why the header check refuses but never permits
app/routes/webmention.ts	163	65	CONTRACT	keep	what an absent limiter means; one line already
app/routes/webmention.ts	167	726	CONTRACT	rewrite	why the limiter precedes the body read; the hard rule citation stays
app/routes/webmention.ts	187	300	CONTRACT	rewrite	why one encoding only
app/routes/webmention.ts	210	196	CONTRACT	keep	the order of the two target checks; already short
app/routes/webmention.ts	221	131	CONTRACT	keep	why the source is refused before the write; two lines already
app/routes/webmention.ts	228	374	CONTRACT	rewrite	why the visibility read is last among the refusals
app/routes/webmention.ts	240	465	CONTRACT	rewrite	what the cap is and the race it accepts
app/routes/webmention.ts	257	66	CONTRACT	keep	what the row means at this point; one line already
app/routes/webmention.ts	260	401	CONTRACT	rewrite	why the answer precedes verification and why waitUntil
app/routes/webmention.ts	272	341	CONTRACT	rewrite	why a GET answers, and that it reveals nothing
app/routes/search.ask.ts	1	826	CONTRACT	rewrite	resource route, nothing waits on it, and the cheapest-first order
app/routes/search.ask.ts	43	81	NUMBER	keep	what the bound balances; one line already
app/routes/search.ask.ts	46	346	CONTRACT	rewrite	what passes and what must not be replayed
app/routes/search.ask.ts	55	154	CONTRACT	keep	one reading of the chunk shape; two lines already
app/routes/search.ask.ts	63	77	CONTRACT	keep	what the headers are and why never cached; one line already
app/routes/search.ask.ts	67	145	CONTRACT	keep	why no edge caching; two lines already
app/routes/search.ask.ts	70	70	CONTRACT	keep	what the header defeats; one line already
app/routes/search.ask.ts	72	116	CONTRACT	keep	what the header makes testable; two lines already
app/routes/search.ask.ts	78	77	CONTRACT	keep	what it is and when 503; one line already
app/routes/search.ask.ts	95	539	CONTRACT	rewrite	why GET is refused and why 405 rather than 404
app/routes/search.ask.ts	115	895	CONTRACT	rewrite	why origin is gate 0, what the per-IP limiter cannot see, and why absent is allowed
app/routes/search.ask.ts	142	227	CONTRACT	rewrite	why 404 rather than 503
app/routes/search.ask.ts	149	377	CONTRACT	rewrite	why the body is form-encoded
app/routes/search.ask.ts	168	99	CONTRACT	keep	one statement of the read; two lines already
app/routes/search.ask.ts	172	208	CONTRACT	rewrite	why the limiter is in front of the cache
app/routes/search.ask.ts	182	1043	CONTRACT	rewrite	the replay must prove its citations, and why it is checked on replay; the leak's provenance goes to history
app/routes/search.ask.ts	203	155	CONTRACT	keep	what a stale hit does; two lines already
app/routes/search.ask.ts	208	1637	CONTRACT	rewrite	there is no single-flight and why the ceiling is the real bound; the generation timings go to the history document
app/routes/search.ask.ts	241	393	CONTRACT	rewrite	the order of the guard and the tee
app/routes/search.ask.ts	253	108	CONTRACT	keep	why caching happens after the reader; two lines already
app/routes/search.ask.ts	260	790	CONTRACT	rewrite	the two refusals and what each one bounds; the audit's measurement goes to history
app/routes/search.ask.ts	286	200	CONTRACT	rewrite	why a stream failure is not a 500
app/lib/media/core.server.ts	6	638	CONTRACT	rewrite	content-agnostic by construction and what that buys
app/lib/media/core.server.ts	20	76	CONTRACT	keep	what the page size is for; one line already
app/lib/media/core.server.ts	23	357	CONTRACT	rewrite	what the constant was for and why it is gone
app/lib/media/core.server.ts	29	336	CONTRACT	rewrite	why the set is closed
app/lib/media/core.server.ts	46	59	CONTRACT	keep	what it holds; one line already
app/lib/media/core.server.ts	54	82	CONTRACT	keep	the stored form; one line already
app/lib/media/core.server.ts	57	80	CONTRACT	keep	what false means; one line already
app/lib/media/core.server.ts	67	271	CONTRACT	rewrite	URL-derived, and nothing written back
app/lib/media/core.server.ts	75	737	CONTRACT	rewrite	why a static key is returned untouched and what that costs; the 58 broken rows go to history
app/lib/media/core.server.ts	90	74	CONTRACT	keep	what it answers; one line already
app/lib/media/core.server.ts	95	909	CONTRACT	rewrite	why the type is derived and what the gate asserts; the twelve-axis defect goes to the history document
app/lib/media/core.server.ts	113	787	CONTRACT	rewrite	why it reads D1 and why reading a derived copy is legitimate here
app/lib/media/core.server.ts	132	158	CONTRACT	keep	why a spread and not a key list; two lines already
app/lib/media/core.server.ts	142	205	CONTRACT	keep	why a static asset is not routed; already short
app/lib/media/core.server.ts	166	409	CONTRACT	rewrite	why the measurement comes before the key
app/lib/media/core.server.ts	181	153	CONTRACT	keep	why an SVG records nothing; two lines already
app/lib/media/core.server.ts	192	88	NUMBER	keep	what it is and who measures its cost; one line already
app/lib/media/core.server.ts	195	1804	CONTRACT	rewrite	why LQIP, why null is allowed, why the quality is not optional, and why it lives here; the VP8L audit goes to the history document. The rule pointer stays
app/lib/media/core.server.ts	244	435	CONTRACT	rewrite	mechanics only, and where the safety belongs
app/lib/media/core.server.ts	257	787	CONTRACT	rewrite	it delegates, and what the shape test refuses; the stale regex goes to history
app/enhance/palette.ts	1	1127	CONTRACT	rewrite	the law, why a native dialog, the focus rule and where results come from
app/enhance/palette.ts	42	166	CONTRACT	keep	what it is and the naming collision; already short
app/enhance/palette.ts	47	80	CONTRACT	keep	what it cancels; one line already
app/enhance/palette.ts	53	136	CONTRACT	keep	the naming collision; two lines already
app/enhance/palette.ts	56	505	CONTRACT	rewrite	what the handle is for; the two-answers defect goes to the history document
app/enhance/palette.ts	79	155	CONTRACT	keep	why a storage failure is silent; two lines already
app/enhance/palette.ts	92	21	CONTRACT	keep	a pointer; one line already
app/enhance/palette.ts	148	198	CONTRACT	rewrite	why Ask is never automatic
app/enhance/palette.ts	155	159	CONTRACT	keep	why the target is checked; two lines already
app/enhance/palette.ts	161	452	CONTRACT	rewrite	why the reset is also synchronous; the observed missing event goes to history
app/enhance/palette.ts	180	117	CONTRACT	keep	the guard; two lines already
app/enhance/palette.ts	193	158	CONTRACT	keep	why the label is presentational; already short
app/enhance/palette.ts	249	82	CONTRACT	keep	what it avoids; one line already
app/enhance/palette.ts	261	304	CONTRACT	rewrite	why expanded is set before the early return
app/enhance/palette.ts	306	59	CONTRACT	keep	the sequence guard; one line already
app/enhance/palette.ts	308	212	CONTRACT	rewrite	why availability comes from the response
app/enhance/palette.ts	318	226	CONTRACT	rewrite	when it is offered and why even on zero results
app/enhance/palette.ts	327	141	CONTRACT	keep	why a failure is surfaced; two lines already
app/enhance/palette.ts	334	256	CONTRACT	rewrite	why the streaming client is a separate import
app/enhance/palette.ts	351	78	CONTRACT	keep	when it is called; one line already
app/enhance/palette.ts	365	142	CONTRACT	keep	what the link carries; two lines already
app/enhance/palette.ts	371	66	CONTRACT	keep	why a retype clears the answer; one line already
app/enhance/palette.ts	386	64	CONTRACT	keep	what it does; one line already
app/enhance/palette.ts	395	441	CONTRACT	rewrite	why Escape is handled here and must come first; the browser measurement goes to history
app/enhance/palette.ts	412	118	CONTRACT	keep	why the default is prevented; two lines already
app/enhance/palette.ts	442	153	CONTRACT	keep	why showModal and not show; two lines already
app/enhance/palette.ts	453	425	CONTRACT	rewrite	why the sequence bump is not optional; the observed race goes to the history document
app/enhance/palette.ts	467	231	CONTRACT	rewrite	why the answer is aborted too
app/enhance/palette.ts	480	135	CONTRACT	keep	the order and why; two lines already
app/enhance/palette.ts	486	1899	CONTRACT	rewrite	one binding, the event rather than an export, and the trigger's own fallback; the helper bytes go to the history document
app/enhance/palette.ts	519	70	CONTRACT	keep	why the export exists; one line already
app/lib/health/checks.server.ts	1	2973	CONTRACT	rewrite	what it watches, the named scope, which are repairable, and the gate boundary; the 2026-07-31 incident goes to the history document
app/lib/health/checks.server.ts	71	68	CONTRACT	keep	what it is; one line already
app/lib/health/checks.server.ts	75	66	CONTRACT	keep	who reads it; one line already
app/lib/health/checks.server.ts	77	312	CONTRACT	rewrite	what reaches the wire and why
app/lib/health/checks.server.ts	92	354	CONTRACT	rewrite	why a throwing check is a failing check
app/lib/health/checks.server.ts	107	394	CONTRACT	rewrite	why this one is placed here; the addition date goes to history
app/lib/health/checks.server.ts	120	942	CONTRACT	rewrite	what question it answers and why both listings are full; the replaced check goes to the history document
app/lib/health/checks.server.ts	143	984	CONTRACT	rewrite	what the check makes possible and what its absence surfaces as
app/lib/health/checks.server.ts	172	404	CONTRACT	rewrite	why the counts are taken on the shadows
app/lib/health/checks.server.ts	187	154	CONTRACT	keep	why a null row is a verdict; two lines already
app/lib/health/checks.server.ts	196	379	CONTRACT	rewrite	what the wrapper adds and what it does not duplicate
app/lib/health/checks.server.ts	208	222	CONTRACT	rewrite	what the extra wrapper catches
app/routes.ts	4	9	CONTRACT	keep	the section marker; one line already
app/routes.ts	7	74	CONTRACT	keep	the ordering rule; one line already
app/routes.ts	10	294	CONTRACT	rewrite	what it is and the ordering rule
app/routes.ts	17	496	CONTRACT	rewrite	why they are grouped and why the feeds come first
app/routes.ts	30	303	CONTRACT	rewrite	the same grouping and ordering rule
app/routes.ts	41	469	CONTRACT	rewrite	the placement is the security design
app/routes.ts	51	372	CONTRACT	rewrite	why the legacy URL and why the asset prefix differs
app/routes.ts	57	230	CONTRACT	rewrite	why the URL was restored; the dates go to the history document
app/routes.ts	61	672	CONTRACT	rewrite	the trailing slash rule and the ordering
app/routes.ts	74	757	CONTRACT	rewrite	why the exports precede the pages and what that keeps true
app/routes.ts	94	374	CONTRACT	rewrite	why it is first; the audit's finding goes to the history document
app/routes.ts	100	227	CONTRACT	keep	the naming ruling; already short
app/routes.ts	104	147	CONTRACT	keep	what it is and where it is linked; two lines already
app/routes.ts	107	224	CONTRACT	keep	the naming ruling; already short
app/routes.ts	111	179	CONTRACT	keep	what it is; already short
app/routes.ts	115	148	CONTRACT	keep	the ordering rule; two lines already
app/routes.ts	124	128	CONTRACT	keep	what it is; two lines already
app/routes.ts	127	419	CONTRACT	rewrite	why it is public and why it sits at the root
app/routes.ts	135	7	CONTRACT	keep	the section marker; one line already
app/routes.ts	138	62	CONTRACT	keep	how the subtree is gated; one line already
app/routes.ts	141	303	CONTRACT	rewrite	why the path makes the narrower claim
app/routes.ts	146	227	CONTRACT	keep	the naming ruling; already short
app/routes.ts	152	129	CONTRACT	keep	what keeps one media surface; two lines already
app/routes.ts	155	125	CONTRACT	keep	what it carries; two lines already
app/routes.ts	158	157	CONTRACT	keep	why POST; two lines already
app/routes.ts	165	195	CONTRACT	keep	how the shape enforces the ruling; already short
app/routes.ts	171	6	CONTRACT	keep	the section marker; one line already
app/routes.ts	173	152	CONTRACT	keep	why it is public; two lines already
app/routes.ts	176	137	CONTRACT	keep	why it sits outside the gated subtree; two lines already
